Returned byte 0x48
-534 -173 207
-538 -165 210
-540 -164 208
-542 -164 210
-540 -157 211
-543 -159 206
-545 -156 210
-544 -155 209
-547 -158 201
-550 -151 212
-548 -151 205
-550 -148 208
-549 -145 212
-551 -151 204
-553 -148 206
-553 -145 207
-554 -150 202
-555 -141 210
-554 -146 206
-558 -141 207
-555 -140 208
-560 -143 203
-558 -137 207
-563 -137 205
-565 -137 203
-559 -131 210
-571 -126 197
-573 -109 203
-577 -107 202
-584 -102 197
-582 -93 206
-585 -96 199
-588 -91 198
-585 -87 207
-588 -91 196
-587 -88 200
-590 -87 201
-591 -88 197
-590 -80 201
-591 -83 198
-592 -81 201
-589 -76 200
-596 -86 195
-593 -77 197
-594 -75 198
-595 -76 193
-594 -70 201
-596 -73 194
-596 -67 196
-597 -68 197
-607 -63 189
-607 -43 198
-608 -43 193
-610 -39 193
-606 -34 196
-613 -43 193
-606 -33 196
-612 -31 194
-613 -33 189
-611 -26 196
-619 -31 190
-612 -22 193
-614 -26 191
-617 -22 192
-617 -19 195
-615 -25 193
-616 -18 193
-616 -18 194
-617 -21 189
-616 -17 195
-616 -18 191
-615 -14 193
-615 -10 198
-617 -15 191
-616 -8 199
-618 -8 195
-616 -8 194
-614 -2 200
-616 -7 193
-616 -2 193
-617 2 198
-621 -5 191
-618 6 198
-619 6 191
-625 27 192
-620 41 200
-626 32 194
-621 37 196
-625 45 195
-628 58 193
-620 60 200
-631 60 194
-626 64 197
-624 67 199
-627 62 190
-626 70 198
-624 71 194
-628 70 194
-625 75 196
-626 72 195
-627 76 198
-624 76 199
-632 83 190
-626 105 196
-627 96 198
-630 99 196
-624 108 199
-628 96 194
-626 104 195
-626 108 193
-627 104 192
-624 111 198
-629 110 192
-627 111 195
-626 112 196
-633 112 189
-627 117 192
-629 117 191
-630 118 192
-626 121 198
-631 118 189
-628 120 194
-627 123 189
-633 122 186
-629 130 191
-629 141 188
-627 146 191
-623 150 191
-631 145 187
-628 150 190
-628 151 186
-632 150 185
-627 156 189
-630 152 184
-626 154 187
-629 157 185
-633 152 181
-628 159 185
-628 158 183
-629 158 184
-625 165 188
-633 160 182
-627 161 183
-627 164 185
-630 165 179
-627 170 185
-629 176 180
-627 183 180
-626 187 181
-630 183 180
-628 189 181
-629 189 176
-629 192 175
-622 199 177
-631 193 173
-628 197 176
-627 198 173
-633 195 170
-626 202 174
-629 200 171
-628 206 168
-625 212 174
-624 221 165
-622 224 172
-623 225 169
-625 225 166
-618 231 169
-625 231 163
-624 233 166
-619 242 165
-623 243 161
-617 249 165
-619 250 161
-622 251 164
-614 255 165
-619 250 163
-617 253 164
-620 254 158
-620 262 156
-609 275 165
-611 273 161
-613 272 164
-606 278 163
-610 276 158
-608 277 163
-609 277 158
-611 287 153
-600 295 161
-605 296 156
-604 298 157
-605 294 157
-608 295 154
-600 300 156
-607 296 154
-605 300 156
-596 306 156
-602 307 153
-596 311 156
-598 311 153
-599 313 150
-594 310 160
-600 309 161
-590 310 161
-586 314 161
-593 317 157
-585 322 161
-588 322 160
-589 321 157
-586 329 161
-590 323 157
-584 321 163
-585 324 163
-591 322 155
-582 330 159
-583 334 156
-579 334 157
-578 340 160
-582 339 156
-579 342 156
-580 343 158
-579 347 153
-572 351 160
-577 351 155
-574 355 154
-567 358 153
-574 361 150
-566 363 152
-570 365 153
-568 368 147
-561 372 154
-562 372 146
-557 376 151
-558 376 148
-561 377 145
-553 385 148
-558 385 144
-557 388 145
-548 388 146
-553 392 142
-547 395 143
-550 396 141
-549 397 140
-538 406 142
-542 406 139
-539 408 139
-534 415 141
-537 416 133
-531 419 139
-529 422 133
-531 424 131
-522 430 136
-523 432 128
-520 438 128
-517 442 128
-521 443 123
-510 447 127
-513 451 124
-510 451 123
-502 457 122
-506 464 118
-497 462 122
-498 468 118
-494 471 118
-489 475 116
-493 474 111
-481 481 116
-481 484 110
-481 485 112
-475 489 114
-479 490 108
-470 491 107
-470 498 106
-470 494 110
-458 501 110
-463 500 103
-459 505 106
-456 507 107
-457 509 99
-452 511 103
-448 514 99
-446 516 101
-438 517 103
-442 520 95
-441 521 98
-439 523 96
-437 523 93
-431 527 96
-431 527 90
-425 528 94
-424 532 95
-428 530 86
-420 536 94
-417 538 90
-416 540 88
-405 539 91
-413 544 87
-406 542 89
-405 548 86
-405 549 81
-397 549 85
-394 553 79
-393 554 84
-387 553 84
-390 555 76
-386 557 81
-381 561 79
-384 561 76
-373 564 78
-378 564 73
-373 566 75
-363 568 74
-367 570 68
-362 570 72
-360 572 68
-356 574 70
-351 575 76
-355 576 65
-350 578 72
-346 581 70
-349 581 63
-341 580 69
-339 585 67
-337 588 69
-332 587 66
-338 587 59
-329 585 65
-327 590 59
-324 589 60
-318 590 64
-322 593 56
-313 595 60
-308 594 56
-313 599 49
-306 600 52
-304 597 50
-300 600 51
-293 599 51
-298 604 43
-290 605 47
-285 607 44
-287 606 39
-275 609 43
-276 611 35
-272 612 37
-265 611 38
-266 618 31
-256 616 35
-256 619 29
-255 618 26
-243 617 34
-246 620 28
-241 619 33
-241 620 28
-236 627 23
-227 622 27
-229 626 24
-223 629 25
-213 627 26
-214 629 18
-208 627 21
-202 626 21
-200 630 18
-190 628 24
-191 631 17
-183 632 19
-177 631 20
-178 634 13
-172 635 18
-166 634 16
-165 634 17
-155 634 17
-157 635 11
-154 634 16
-148 635 13
-147 636 10
-139 631 17
-135 637 11
-131 630 12
-128 632 17
-126 638 9
-119 634 13
-118 634 11
-119 636 9
-108 633 20
-111 635 11
-107 634 17
-103 635 14
-101 632 15
-97 629 19
-97 634 12
-88 633 20
-85 635 16
-84 635 17
-76 631 25
-75 635 15
-71 629 18
-67 633 17
-65 632 16
-56 629 22
-56 629 16
-55 629 20
-49 628 21
-51 630 12
-47 628 20
-42 628 12
-39 633 16
-34 626 21
-29 628 15
-25 627 19
-21 626 17
-18 627 8
-14 623 17
-13 624 14
-6 625 16
-2 622 18
-3 625 10
0 623 13
2 621 14
3 622 9
13 620 17
13 620 12
16 619 15
17 616 15
19 620 9
24 617 17
25 618 14
29 617 10
33 612 21
36 615 10
38 614 19
46 610 17
47 610 11
52 606 21
54 607 18
58 607 18
58 603 22
61 605 15
65 605 16
74 602 20
77 603 14
82 599 26
82 599 18
88 595 22
93 589 23
98 595 19
97 587 24
102 589 25
106 588 26
110 581 31
115 585 22
115 581 27
122 582 28
124 580 23
129 576 31
132 573 29
134 574 34
137 567 38
140 571 30
143 566 39
150 564 39
148 562 40
157 554 46
155 557 45
161 552 44
166 549 50
169 552 42
173 546 51
176 544 49
180 547 51
187 537 56
186 540 51
189 535 56
192 534 56
194 529 52
198 522 62
202 526 58
207 522 63
208 518 66
208 520 61
212 514 65
216 518 65
217 515 60
218 509 71
220 514 67
221 508 70
222 507 72
225 509 66
228 500 72
228 504 71
231 500 72
232 491 79
231 500 73
236 497 75
240 494 74
243 491 73
245 484 77
246 486 76
245 485 79
251 480 82
256 483 75
258 474 82
261 472 82
266 470 81
270 462 86
269 465 79
275 461 83
282 453 84
285 458 79
286 443 89
289 443 84
293 440 86
299 433 90
302 431 85
306 426 90
310 423 89
314 415 88
317 409 99
322 404 92
323 401 97
326 396 97
332 391 94
334 382 103
338 380 99
341 376 102
341 365 108
347 364 102
350 357 109
354 351 108
356 349 106
355 337 116
362 336 109
362 330 114
363 323 118
369 324 113
368 312 123
371 304 123
375 300 125
373 291 134
379 289 128
382 275 135
380 269 133
390 264 131
386 251 141
389 249 136
390 240 138
391 231 141
397 231 137
399 222 140
401 219 139
404 213 137
401 203 145
406 199 140
406 191 145
404 184 147
411 181 139
405 170 152
412 162 149
409 159 148
407 149 161
411 146 154
408 139 160
406 131 165
414 128 158
406 117 166
406 115 167
406 108 172
398 101 177
405 99 169
402 92 177
402 83 178
405 83 177
398 72 185
398 67 185
397 63 186
395 58 190
400 50 187
391 45 193
393 36 192
389 30 198
382 25 201
385 21 199
381 17 207
378 10 207
382 3 205
374 -1 212
375 -4 209
374 -10 213
367 -13 218
369 -18 217
365 -22 213
367 -32 220
362 -36 220
351 -42 228
357 -50 225
351 -56 227
347 -58 231
349 -66 232
338 -69 235
339 -78 236
335 -83 237
326 -85 246
324 -89 246
318 -97 252
313 -99 252
313 -110 252
303 -112 257
303 -118 259
297 -122 261
286 -128 265
289 -132 260
280 -137 268
279 -139 267
271 -148 272
262 -149 277
266 -152 274
257 -159 278
252 -161 279
252 -169 276
241 -167 282
238 -172 285
230 -178 285
221 -180 291
223 -189 287
216 -188 292
211 -193 295
208 -195 292
195 -198 299
195 -202 297
186 -206 302
178 -212 303
178 -214 302
169 -217 306
167 -217 305
164 -221 306
149 -222 310
153 -228 309
144 -225 312
141 -230 312
139 -236 313
124 -233 319
121 -238 317
109 -239 321
95 -241 323
96 -250 322
83 -243 324
76 -249 328
70 -254 329
54 -248 335
54 -254 333
42 -254 336
37 -257 336
34 -264 336
18 -257 339
14 -262 342
2 -258 345
-11 -255 348
-16 -261 346
-27 -260 351
-36 -261 353
-39 -262 352
-54 -256 356
-56 -261 354
-63 -259 357
-74 -255 358
-77 -260 357
-87 -255 360
-94 -255 359
-100 -258 360
-110 -250 366
-115 -253 358
-123 -251 363
-127 -252 364
-132 -254 364
-144 -244 369
-146 -249 361
-152 -245 368
-159 -243 367
-158 -249 364
-168 -242 365
-172 -240 368
-178 -241 366
-182 -232 366
-187 -241 370
-194 -235 370
-198 -234 370
-202 -239 369
-209 -228 372
-216 -229 370
-222 -226 369
-229 -219 371
-233 -224 367
-241 -219 368
-245 -218 368
-252 -223 365
-262 -208 371
-272 -212 367
-284 -204 367
-295 -196 365
-301 -200 365
-314 -187 362
-323 -186 363
-334 -189 360
-341 -174 360
-345 -177 359
-356 -172 356
-360 -165 357
-364 -170 354
-369 -159 354
-374 -159 356
-381 -156 354
-383 -149 352
-386 -153 352
-392 -145 354
-396 -145 352
-396 -149 347
-402 -134 353
-401 -139 347
-407 -138 345
-408 -133 345
-413 -140 343
-418 -130 345
-424 -130 340
-426 -129 338
-432 -118 341
-439 -119 333
-441 -117 333
-446 -114 331
-449 -116 330
-456 -106 329
-462 -106 328
-460 -99 325
-463 -97 328
-470 -102 322
-474 -90 324
-477 -95 321
-479 -90 320
-483 -86 318
-485 -89 316
-483 -78 316
-484 -80 315
-490 -77 311
-495 -65 312
-499 -71 308
-500 -67 311
-499 -66 311
-508 -70 305
-507 -58 309
-511 -60 304
-512 -57 304
-512 -52 305
-515 -57 299
-517 -51 299
-518 -50 299
-525 -50 296
-523 -41 297
-527 -42 295
-528 -35 295
-529 -38 295
-533 -35 290
-535 -25 294
-537 -26 291
-542 -22 289
-540 -10 290
-545 -13 287
-542 -6 284
-549 -4 283
-553 -7 283
-550 10 283
-556 4 281
-555 10 283
-552 18 280
-555 13 279
-560 20 277
-558 18 273
-565 19 273
-562 30 276
-567 23 273
-565 29 273
-564 37 272
-568 32 267
-565 42 273
-568 41 270
-566 42 270
-569 50 269
-571 43 270
-571 49 268
-570 49 266
-579 48 265
-573 57 268
-577 54 262
-572 58 263
-573 63 265
-578 57 263
-579 65 266
-577 67 262
-577 67 264
-574 73 263
-578 70 260
-578 75 262
-582 78 259
-584 73 256
-580 87 257
-585 89 255
-583 94 253
-582 101 254
-585 97 254
-583 105 255
-584 103 256
-589 107 252
-584 111 257
-583 108 253
-585 113 254
-584 114 254
-585 107 252
-584 114 256
-584 111 251
-585 116 254
-582 123 255
-585 118 254
-582 121 256
-579 126 257
-583 124 258
-580 129 263
-577 127 262
-573 130 269
-571 133 271
-571 129 268
-569 138 273
-569 136 271
-571 135 271
-568 143 272
-567 137 268
-567 150 273
-564 152 272
-567 151 271
-566 156 269
-566 155 269
-569 160 266
-564 166 270
-567 167 266
-563 175 264
-565 178 263
-573 180 261
-570 187 258
-571 184 256
-575 190 253
-572 188 252
-578 187 247
-573 194 248
-578 194 241
-576 198 245
-569 205 247
-579 201 242
-571 206 246
-573 208 245
-580 209 241
-571 214 241
-577 212 241
-579 216 237
-576 222 237
-580 222 231
-578 229 232
-581 223 228
-585 221 228
-581 222 227
-588 218 224
-588 217 222
-586 223 222
-593 217 216
-587 229 219
-594 232 213
-592 234 213
-586 237 216
-591 233 209
-588 236 210
-589 237 208
-595 235 210
-587 239 212
-589 237 209
-590 240 209
-590 246 207
-592 242 202
-590 249 204
-592 250 201
-596 252 195
-591 255 201
-594 253 196
-592 257 196
-592 258 195
-596 256 190
-592 264 193
-595 265 187
-598 267 186
-590 270 193
-597 261 187
-593 267 193
-594 264 189
-599 267 183
-597 270 182
-603 268 175
-604 267 176
-602 266 172
-612 256 166
-608 264 168
-612 260 165
-614 263 166
-606 265 165
-612 260 166
-606 262 166
-606 265 167
-612 263 168
-601 269 171
-603 272 174
-599 276 174
-593 283 176
-598 279 174
-593 288 176
-593 289 175
-593 290 178
-585 300 180
-581 303 179
-577 309 186
-574 321 184
-572 321 181
-566 329 183
-564 333 179
-563 342 179
-555 351 184
-559 351 181
-553 357 183
-549 360 179
-550 364 176
-540 370 180
-542 371 178
-539 370 179
-533 375 182
-536 377 180
-528 383 185
-531 383 182
-533 387 182
-522 387 186
-527 389 179
-525 391 179
-519 394 181
-528 397 177
-516 399 177
-520 401 180
-517 397 183
-512 402 184
-518 402 182
-511 404 185
-510 405 184
-513 404 180
-506 405 187
-512 408 183
-509 408 184
-506 408 185
-509 412 180
-506 411 184
-506 412 182
-507 416 181
-496 416 186
-503 415 181
-497 418 182
-501 416 179
-504 417 178
-497 421 185
-498 420 182
-494 419 182
-494 421 183
-500 422 182
-492 423 185
-494 422 181
-495 427 181
-488 427 185
-491 428 181
-485 429 181
-482 432 181
-490 437 176
-482 438 181
-478 435 178
-480 438 179
-478 441 178
-479 440 176
-477 440 179
-474 443 179
-479 441 173
-470 451 175
-473 447 176
-470 448 178
-467 452 179
-473 452 172
-464 454 177
-463 460 170
-464 461 171
-455 459 176
-464 463 168
-456 466 169
-457 464 168
-461 467 165
-455 469 169
-456 470 164
-452 468 165
-447 470 170
-455 469 167
-449 473 167
-447 480 164
-449 478 162
-443 479 165
-448 480 160
-442 483 160
-436 487 158
-445 489 151
-439 489 159
-439 490 158
-438 485 159
-427 492 162
-434 497 151
-428 492 152
-429 495 154
-432 495 154
-424 498 157
-427 497 153
-423 499 154
-418 499 155
-424 504 150
-415 505 150
-419 507 149
-417 507 149
-410 507 150
-413 510 144
-408 510 148
-405 515 148
-411 517 144
-399 517 147
-405 518 144
-398 517 145
-389 521 146
-397 521 141
-391 524 145
-388 526 146
-391 522 144
-382 522 150
-383 526 144
-375 530 146
-374 530 146
-378 532 142
-368 530 146
-371 531 145
-364 535 145
-360 537 146
-361 537 140
-357 537 147
-356 537 141
-356 542 143
-343 545 147
-350 545 142
-345 547 143
-344 546 142
-349 550 142
-340 547 145
-342 551 140
-332 551 140
-330 549 143
-337 550 136
-332 554 141
-331 552 137
-326 557 134
-320 560 137
-324 559 135
-319 562 138
-316 558 133
-315 564 130
-314 565 134
-312 567 130
-313 560 131
-307 564 134
-310 563 129
-306 565 133
-308 565 129
-307 567 128
-298 569 131
-297 567 128
-295 570 127
-287 573 129
-288 575 120
-285 575 126
-278 577 123
-277 580 121
-271 578 123
-275 585 121
-265 581 121
-265 581 116
-267 590 117
-257 583 118
-257 586 114
-254 588 114
-249 586 116
-252 591 110
-250 589 109
-244 587 110
-246 594 103
-237 591 110
-243 594 107
-237 589 108
-232 591 110
-238 595 103
-231 594 109
-232 594 106
-230 598 106
-225 596 108
-227 597 106
-221 595 106
-222 599 102
-220 602 98
-215 598 103
-219 601 100
-217 599 102
-211 597 105
-216 603 97
-210 601 103
-211 601 102
-214 605 97
-203 601 102
-204 603 97
-198 603 100
-199 603 100
-204 608 96
-203 599 102
-203 602 99
-202 602 100
-192 601 100
-197 604 97
-190 601 99
-193 605 98
-195 606 92
-186 604 100
-192 603 98
-186 604 98
-181 605 101
-190 609 94
-182 608 100
-185 606 96
-187 609 94
-180 602 99
-180 609 94
-177 607 95
-177 604 98
-176 609 92
-167 607 98
-173 609 93
-171 611 94
-162 605 98
-165 610 91
-161 605 95
-161 610 96
-159 613 92
-152 612 94
-151 608 93
-151 612 88
-144 611 94
-146 613 87
-139 609 92
-141 610 88
-141 613 86
-131 608 91
-134 615 86
-129 609 86
-125 611 86
-125 617 80
-118 612 86
-120 614 81
-114 612 83
-112 607 88
-115 616 78
-113 614 82
-110 615 83
-109 614 83
-104 611 84
-106 615 81
-100 614 84
-105 611 86
-104 613 81
-97 612 84
-93 611 82
-93 616 81
-89 608 85
-86 613 76
-81 613 82
-83 612 82
-82 614 77
-73 611 82
-75 616 80
-71 610 80
-63 611 82
-69 617 74
-62 609 79
-57 610 73
-58 612 77
-49 607 80
-50 613 76
-43 609 77
-41 608 77
-40 613 71
-32 609 75
-29 608 72
-26 608 72
-19 603 77
-19 609 70
-15 608 72
-12 606 70
-13 611 70
-9 605 76
-4 605 69
-4 605 73
0 603 75
0 605 68
6 600 71
8 599 68
11 604 68
20 601 74
19 605 69
23 600 72
27 598 70
30 600 61
35 596 69
35 597 68
39 597 70
48 592 71
42 593 63
46 595 66
50 596 67
51 592 61
56 592 69
58 592 65
59 590 68
62 588 66
60 592 63
68 587 65
69 589 63
70 592 65
74 584 68
74 589 61
77 584 66
81 582 65
79 585 60
86 578 68
87 580 65
89 578 65
90 574 69
90 581 63
96 573 67
98 575 64
102 577 63
106 572 68
106 575 63
110 573 66
114 567 65
112 575 57
119 566 68
119 569 63
126 567 62
129 562 70
126 567 62
131 563 63
133 563 65
136 564 59
139 560 66
137 559 59
146 558 62
148 554 63
152 557 58
155 550 60
157 555 61
159 555 60
161 545 63
164 552 55
163 547 55
166 545 56
170 552 51
172 543 59
175 545 54
178 546 55
178 541 60
179 543 53
182 538 59
183 532 57
188 540 51
197 528 61
199 532 56
201 528 55
204 522 58
204 527 50
207 522 58
210 522 54
214 521 52
216 515 59
217 519 50
225 515 53
222 516 54
222 515 49
226 511 56
229 510 53
230 507 53
236 503 57
238 506 52
244 498 60
245 495 53
248 497 57
250 490 57
256 489 52
260 486 57
263 485 55
266 486 49
267 475 56
274 475 54
277 473 52
277 467 60
281 468 52
284 464 57
289 458 56
294 461 53
295 452 59
299 451 54
303 447 54
307 441 63
309 439 53
314 429 63
323 429 60
323 423 57
326 412 67
332 412 61
337 410 65
335 401 65
343 402 62
344 396 67
347 391 63
347 389 66
348 385 73
351 382 67
356 376 70
359 373 69
361 372 67
360 363 75
363 364 73
366 359 77
365 352 79
371 352 72
372 346 81
373 346 82
376 344 81
373 334 85
376 338 80
375 335 87
374 334 85
376 337 84
376 332 90
375 332 89
379 326 93
377 321 95
380 330 93
379 318 97
378 316 98
382 313 101
378 309 107
382 314 100
381 309 103
379 304 108
387 308 103
383 302 110
384 301 109
385 296 115
384 289 114
388 289 112
387 287 117
389 283 118
391 279 115
390 272 124
390 268 123
395 263 128
391 258 130
396 257 124
392 249 130
399 249 135
395 241 135
394 232 142
400 234 137
396 230 142
398 226 143
404 226 140
397 216 148
402 212 145
402 213 145
397 208 150
403 209 150
400 201 152
401 200 150
404 200 152
401 191 158
402 197 155
401 192 155
405 187 152
406 185 154
400 181 160
404 184 152
405 177 160
403 173 160
407 171 153
403 169 161
405 166 159
408 163 159
403 160 160
407 162 154
404 157 160
406 155 156
406 156 157
405 157 160
409 157 156
407 152 159
406 151 157
410 150 153
405 147 159
409 147 157
408 141 160
405 139 162
410 140 155
407 135 162
407 134 163
409 129 164
404 126 170
404 125 165
404 124 166
405 120 170
408 121 164
406 118 171
405 114 168
406 115 166
406 110 168
407 109 163
406 107 168
407 103 168
409 101 165
400 90 174
402 82 174
400 76 179
394 71 183
399 68 184
394 58 190
394 51 191
393 51 192
386 43 199
388 44 198
386 41 201
387 37 201
388 34 199
381 26 204
385 25 205
381 23 207
375 17 209
382 13 209
374 10 210
375 5 216
373 2 215
363 -5 224
366 -8 222
362 -14 224
359 -16 228
366 -18 224
361 -17 225
358 -20 224
361 -21 229
357 -23 229
360 -24 226
358 -23 227
356 -24 227
359 -26 225
352 -29 235
356 -31 230
351 -34 233
351 -35 235
351 -39 229
347 -44 236
347 -43 234
349 -46 233
343 -46 240
345 -47 233
347 -50 239
341 -51 238
342 -52 235
339 -54 239
340 -55 242
339 -57 241
332 -59 245
338 -61 242
335 -62 246
332 -66 242
335 -63 241
331 -66 250
331 -66 245
330 -69 245
328 -69 251
334 -69 246
329 -72 248
328 -70 247
332 -71 246
323 -69 252
329 -71 247
327 -71 248
326 -72 248
329 -73 245
323 -74 255
326 -76 251
325 -77 252
318 -76 255
324 -79 248
318 -84 254
319 -79 254
321 -87 251
309 -87 260
313 -89 253
310 -95 257
306 -94 263
312 -99 256
304 -97 263
303 -100 260
301 -103 261
295 -106 269
299 -109 265
293 -111 265
295 -112 266
296 -116 263
288 -118 269
289 -120 267
287 -120 269
282 -125 272
283 -127 269
277 -130 274
274 -131 273
275 -137 272
268 -138 279
273 -140 274
266 -141 276
265 -146 277
270 -144 272
260 -149 281
262 -147 278
259 -150 279
252 -148 284
259 -156 278
253 -156 283
251 -158 280
253 -163 280
242 -163 284
244 -170 284
238 -172 286
230 -171 289
231 -177 286
224 -175 291
225 -178 290
223 -181 291
218 -183 297
217 -184 293
213 -188 296
213 -188 292
216 -187 291
212 -187 296
210 -192 291
210 -192 296
202 -194 295
207 -200 290
197 -198 298
200 -200 293
200 -201 295
188 -202 300
191 -204 296
187 -204 298
185 -209 298
191 -211 295
185 -211 302
183 -213 295
179 -216 299
175 -216 302
176 -216 299
171 -215 303
167 -217 303
167 -222 303
156 -222 306
157 -224 307
148 -228 308
143 -230 313
144 -234 309
135 -233 314
130 -233 313
127 -239 313
116 -237 319
120 -245 318
112 -244 319
104 -243 319
109 -245 320
102 -245 321
97 -249 320
92 -246 322
86 -245 327
87 -254 321
80 -253 326
76 -253 327
75 -255 323
65 -256 330
62 -260 326
57 -261 328
53 -258 332
51 -266 328
43 -263 330
39 -265 331
38 -265 330
30 -263 335
29 -264 332
22 -266 333
15 -268 332
20 -273 333
10 -268 339
9 -267 334
3 -270 335
-3 -270 340
-4 -274 337
-10 -269 340
-18 -268 337
-20 -272 340
-27 -266 344
-30 -271 343
-35 -268 345
-41 -269 345
-45 -271 346
-50 -268 349
-55 -269 348
-60 -266 351
-68 -258 351
-68 -270 350
-77 -267 351
-82 -266 352
-84 -270 352
-90 -264 355
-93 -265 349
-101 -267 353
-106 -262 352
-107 -270 351
-113 -264 355
-120 -265 354
-129 -264 353
-135 -262 358
-135 -266 355
-141 -262 351
-143 -262 353
-144 -268 353
-152 -261 354
-154 -266 353
-158 -266 351
-162 -260 354
-161 -268 350
-167 -265 353
-167 -265 350
-172 -269 347
-181 -258 351
-182 -264 351
-186 -261 350
-195 -263 347
-195 -269 344
-203 -263 344
-209 -267 343
-210 -268 344
-218 -261 343
-220 -267 340
-225 -265 339
-226 -267 338
-234 -275 335
-234 -264 338
-236 -269 339
-245 -265 336
-245 -265 337
-247 -269 332
-257 -267 333
-262 -268 328
-269 -267 328
-278 -258 330
-285 -262 324
-288 -257 328
-294 -259 326
-298 -264 319
-300 -261 320
-301 -263 318
-305 -263 318
-311 -258 315
-310 -265 314
-315 -259 314
-314 -263 312
-316 -270 309
-317 -260 313
-318 -266 307
-316 -262 307
-320 -262 311
-317 -274 304
-318 -264 308
-319 -271 302
-321 -268 301
-321 -266 304
-321 -272 299
-328 -269 299
-325 -272 298
-327 -278 294
-325 -275 294
-327 -281 288
-330 -280 292
-333 -275 288
-335 -283 282
-335 -279 284
-343 -280 281
-339 -283 280
-346 -273 285
-345 -280 276
-349 -282 277
-348 -277 274
-348 -285 268
-352 -28
