Returned byte 0x48
Returned byte 0x34
Returned byte 0x33
-480 -312 110
-482 -308 111
-475 -316 110
-477 -316 111
-474 -319 108
-469 -325 108
-477 -312 111
-470 -318 111
-471 -319 116
-475 -313 117
-466 -324 114
-468 -318 115
-466 -323 117
-460 -325 121
-470 -314 119
-462 -323 118
-463 -318 124
-464 -320 121
-456 -329 121
-462 -319 125
-457 -326 121
-456 -323 121
-462 -315 126
-457 -325 126
-457 -318 130
-456 -320 130
-453 -326 129
-460 -316 135
-455 -322 132
-457 -318 137
-458 -317 138
-449 -323 134
-454 -316 138
-446 -323 138
-443 -319 139
-450 -314 146
-443 -325 144
-444 -319 147
-443 -322 147
-439 -323 150
-441 -319 153
-435 -319 155
-437 -319 160
-438 -316 164
-426 -323 162
-428 -318 168
-423 -321 167
-415 -323 170
-418 -316 177
-409 -326 177
-407 -322 183
-408 -320 186
-397 -328 184
-400 -320 188
-397 -326 191
-394 -329 192
-396 -321 198
-385 -330 196
-386 -326 198
-381 -327 200
-374 -334 199
-379 -327 206
-369 -330 204
-368 -329 210
-370 -330 212
-357 -335 207
-358 -330 215
-351 -335 214
-347 -337 213
-355 -326 220
-344 -339 215
-343 -337 217
-340 -338 219
-332 -345 215
-338 -336 222
-329 -343 220
-327 -343 223
-326 -336 230
-319 -347 220
-318 -338 227
-314 -344 225
-303 -351 223
-309 -342 229
-302 -346 227
-300 -347 233
-300 -346 231
-288 -351 229
-294 -349 234
-288 -348 232
-287 -350 227
-291 -346 236
-280 -352 232
-282 -348 237
-280 -350 228
-272 -356 232
-279 -349 235
-274 -355 233
-273 -352 236
-274 -351 238
-266 -357 233
-266 -355 236
-265 -357 237
-259 -359 229
-264 -348 239
-259 -358 232
-257 -355 236
-258 -355 238
-251 -364 230
-254 -357 239
-250 -361 234
-245 -360 235
-248 -352 241
-242 -360 235
-243 -358 241
-239 -358 241
-237 -365 235
-238 -357 241
-233 -360 239
-231 -363 245
-231 -360 244
-220 -365 238
-224 -360 242
-217 -364 242
-214 -367 242
-217 -361 248
-212 -367 237
-211 -363 242
-209 -364 242
-201 -367 239
-204 -358 247
-201 -367 242
-196 -366 244
-198 -363 249
-193 -367 238
-196 -366 246
-189 -370 241
-185 -374 241
-189 -363 247
-187 -370 242
-184 -367 242
-182 -369 246
-180 -374 237
-177 -370 246
-179 -372 239
-174 -374 243
-176 -368 246
-172 -372 239
-173 -369 242
-168 -373 239
-164 -378 239
-163 -370 247
-160 -375 238
-157 -374 241
-155 -372 249
-148 -382 238
-148 -370 244
-144 -376 241
-137 -381 238
-137 -373 245
-133 -380 238
-134 -378 239
-129 -379 242
-124 -382 230
-124 -376 241
-122 -384 234
-118 -378 237
-119 -375 245
-113 -385 230
-115 -378 238
-108 -382 237
-103 -385 227
-106 -377 238
-102 -385 231
-99 -381 235
-102 -380 237
-96 -387 228
-97 -381 235
-96 -382 230
-94 -384 228
-96 -379 237
-92 -386 228
-94 -384 228
-94 -385 232
-91 -388 222
-92 -385 233
-90 -387 228
-86 -385 232
-88 -379 234
-82 -389 223
-85 -383 231
-78 -387 229
-81 -390 223
-79 -382 234
-75 -388 224
-75 -386 229
-77 -386 228
-73 -393 219
-73 -382 229
-71 -388 221
-67 -389 225
-64 -384 229
-63 -389 221
-60 -386 225
-54 -391 222
-53 -396 213
-50 -385 222
-47 -393 217
-42 -391 216
-41 -389 219
-37 -398 208
-38 -393 215
-35 -394 211
-36 -393 208
-31 -389 212
-31 -398 202
-26 -395 206
-21 -396 203
-20 -402 194
-17 -396 203
-12 -400 197
-12 -400 197
-7 -394 201
-5 -403 189
-7 -399 196
-5 -400 190
-4 -404 185
0 -397 197
3 -404 185
6 -399 191
2 -402 189
1 -405 178
6 -402 186
9 -405 180
8 -403 180
13 -399 185
13 -407 177
14 -402 178
18 -407 174
19 -409 168
18 -404 178
25 -407 171
22 -405 171
25 -404 174
27 -411 163
28 -408 173
28 -408 169
31 -408 164
32 -404 173
36 -409 164
37 -409 162
42 -407 163
45 -412 152
44 -404 159
48 -414 150
52 -413 150
54 -409 156
58 -414 142
57 -411 144
63 -414 139
69 -417 132
70 -411 140
74 -417 131
73 -412 130
83 -413 132
82 -420 116
90 -412 123
91 -418 112
96 -416 112
101 -415 108
101 -419 99
108 -418 104
110 -420 97
109 -419 96
113 -415 100
114 -423 90
117 -414 93
118 -420 87
113 -419 84
119 -417 94
119 -420 85
121 -417 87
121 -413 91
119 -420 81
121 -415 93
122 -415 88
123 -416 90
128 -408 98
124 -418 86
124 -414 92
126 -413 90
127 -415 82
129 -407 96
127 -412 89
134 -410 91
137 -409 93
133 -413 86
136 -411 90
140 -411 85
141 -413 80
143 -406 87
147 -416 75
152 -412 73
154 -407 72
154 -417 57
160 -410 62
162 -412 56
163 -413 51
166 -409 54
166 -418 44
168 -411 43
169 -412 39
170 -417 31
177 -411 37
173 -418 26
178 -413 25
179 -415 29
174 -417 17
178 -417 22
179 -417 19
178 -418 14
182 -413 25
180 -418 14
180 -418 15
184 -417 18
180 -424 10
184 -415 18
178 -419 13
185 -418 16
184 -415 22
176 -422 13
182 -416 18
179 -418 11
177 -422 4
183 -414 12
181 -420 2
187 -420 0
190 -418 -3
184 -425 -12
191 -419 -7
188 -423 -15
194 -420 -17
198 -417 -15
190 -425 -26
198 -422 -22
194 -422 -28
191 -426 -36
198 -421 -32
197 -426 -41
197 -425 -42
204 -422 -44
198 -427 -57
203 -424 -56
204 -427 -62
198 -429 -66
207 -423 -59
201 -426 -71
204 -424 -73
203 -424 -74
200 -431 -82
206 -427 -78
201 -430 -82
201 -429 -84
207 -427 -82
202 -432 -93
206 -428 -92
203 -430 -98
201 -433 -107
210 -428 -109
208 -432 -121
209 -430 -127
215 -431 -134
202 -433 -147
212 -430 -148
207 -431 -159
207 -434 -163
213 -431 -167
204 -435 -176
206 -434 -177
205 -437 -180
197 -441 -184
208 -432 -184
200 -436 -192
200 -435 -193
207 -433 -191
195 -440 -196
200 -439 -195
197 -439 -199
192 -440 -201
197 -438 -200
192 -439 -206
197 -439 -206
196 -439 -211
188 -446 -211
192 -436 -211
191 -441 -213
190 -441 -217
196 -437 -217
186 -441 -223
191 -440 -225
191 -440 -224
186 -442 -231
192 -438 -232
186 -441 -237
189 -439 -241
192 -436 -248
178 -444 -255
188 -438 -263
181 -444 -264
180 -437 -269
188 -435 -269
175 -440 -276
181 -439 -280
177 -439 -282
168 -441 -289
181 -439 -291
173 -441 -292
173 -438 -293
180 -439 -295
170 -439 -295
175 -438 -292
169 -442 -292
166 -442 -294
175 -436 -294
167 -441 -296
169 -443 -295
171 -441 -295
161 -445 -298
168 -440 -300
162 -442 -298
164 -442 -298
171 -438 -299
162 -446 -302
168 -438 -302
166 -442 -303
163 -443 -305
171 -435 -304
168 -440 -308
168 -439 -310
171 -435 -309
163 -440 -315
168 -435 -318
165 -439 -323
161 -439 -327
172 -430 -332
158 -435 -336
164 -436 -342
165 -432 -346
156 -434 -351
165 -429 -354
159 -431 -356
159 -429 -358
163 -425 -361
157 -431 -362
160 -429 -363
159 -429 -364
154 -432 -366
163 -424 -368
153 -425 -367
160 -427 -371
159 -423 -374
152 -430 -374
158 -424 -376
154 -423 -379
150 -422 -383
159 -419 -384
152 -425 -386
152 -422 -391
149 -424 -390
143 -426 -392
154 -421 -391
149 -424 -391
148 -422 -394
156 -419 -398
143 -422 -398
150 -421 -400
145 -421 -400
141 -422 -403
150 -415 -409
145 -421 -409
141 -416 -412
144 -419 -418
131 -419 -421
140 -415 -423
137 -413 -427
134 -413 -431
138 -409 -431
132 -416 -432
135 -411 -439
130 -409 -438
126 -417 -442
134 -406 -445
127 -408 -446
127 -409 -446
131 -404 -455
119 -411 -453
120 -404 -459
117 -402 -463
111 -405 -468
114 -401 -473
106 -404 -475
108 -404 -479
104 -400 -479
97 -406 -482
100 -400 -486
96 -401 -484
97 -400 -485
100 -399 -487
91 -402 -488
98 -400 -489
96 -402 -485
92 -404 -487
98 -399 -488
92 -403 -489
94 -401 -490
96 -396 -490
87 -405 -488
92 -400 -489
90 -402 -489
90 -404 -490
92 -398 -492
91 -405 -490
87 -402 -492
87 -401 -495
81 -406 -490
87 -402 -495
81 -401 -497
81 -399 -497
84 -395 -499
74 -404 -499
77 -395 -505
72 -398 -508
65 -400 -504
74 -395 -512
70 -396 -513
66 -393 -513
68 -389 -518
62 -396 -514
