Returned byte 0x48
Returned byte 0x34
Returned byte 0x33
37 -549 -112
35 -547 -94
34 -548 -84
31 -546 -67
32 -542 -44
34 -541 -27
38 -530 -5
54 -526 20
70 -517 39
87 -500 75
96 -483 111
107 -460 157
119 -424 212
121 -388 265
114 -332 332
99 -269 395
89 -191 449
68 -110 489
44 -40 518
14 39 534
-18 118 537
-57 198 531
-94 279 507
-132 345 480
-159 393 447
-184 431 414
-200 454 398
-217 481 369
-224 498 348
-230 515 333
-235 527 313
-237 538 298
-245 558 267
-249 572 243
-245 583 225
-255 596 197
-257 606 181
-253 615 168
-260 622 145
-260 629 131
-259 637 108
-259 643 91
-258 650 78
-257 651 57
-256 659 40
-256 664 18
-259 666 -11
-262 673 -20
-265 675 -41
-265 677 -58
-269 679 -72
-281 678 -88
-290 678 -95
-306 674 -106
-322 669 -117
-342 668 -121
-364 653 -134
-388 650 -138
-418 639 -149
-449 623 -159
-480 609 -162
-511 588 -166
-544 568 -162
-573 544 -156
-600 515 -154
-624 494 -143
-645 466 -142
-670 438 -139
-691 410 -135
-705 382 -140
-725 350 -139
-736 323 -144
-748 299 -146
-758 282 -146
-765 253 -144
-770 235 -140
-775 215 -136
-779 193 -131
-783 176 -120
-784 153 -107
-788 140 -93
-789 127 -83
-784 109 -72
-785 98 -60
-783 90 -46
-783 75 -37
-781 70 -24
-778 62 -8
-773 57 6
-772 53 21
-766 46 30
-770 50 37
-766 43 48
-763 40 54
-762 38 61
-761 35 67
-760 39 65
-762 43 63
-761 44 60
-764 56 52
-766 53 50
-767 60 50
-768 66 46
-766 69 47
-765 79 48
-768 82 44
-772 86 39
-770 94 29
-771 93 24
-775 97 16
-777 97 8
-775 93 1
-778 95 -10
-777 96 -13
-779 97 -14
-781 94 -21
-780 94 -24
-783 90 -27
-783 91 -36
-783 88 -42
-784 89 -54
-784 85 -60
-786 86 -66
-786 91 -76
-786 87 -79
-786 100 -90
-790 104 -107
-786 116 -125
-785 125 -152
-783 134 -164
-784 150 -178
-781 162 -190
-778 173 -194
-774 192 -204
-774 201 -203
-769 211 -202
-769 224 -202
-767 229 -188
-768 236 -183
-762 244 -173
-757 254 -161
-762 258 -153
-756 263 -132
-753 271 -123
-747 278 -104
-744 285 -73
-741 293 -51
-732 295 -22
-725 291 7
-722 297 30
-712 308 50
-705 314 63
-699 319 75
-686 331 92
-679 337 102
-670 345 113
-662 356 121
-654 359 130
-644 369 143
-634 375 152
-621 386 163
-606 398 173
-597 409 180
-580 415 198
-567 417 208
-552 421 227
-536 428 243
-533 431 251
-514 439 260
-503 444 265
-500 444 277
-480 446 288
-475 447 296
-469 442 305
-464 439 313
-471 448 308
-465 460 298
-460 471 288
-460 478 284
-452 473 300
-453 457 316
-445 419 355
-436 379 391
-432 336 428
-408 271 461
-378 218 498
-337 177 517
-288 147 530
-260 144 541
-235 148 543
-225 168 542
-221 198 542
-206 214 533
-192 225 536
-173 214 538
-157 197 540
-142 169 546
-129 133 550
-119 100 551
-108 66 549
-104 30 541
-106 11 543
-120 -9 536
-140 -21 532
-163 -27 532
-187 -38 525
-214 -42 521
-236 -42 514
-265 -46 506
-296 -48 502
-334 -52 482
-365 -52 469
-404 -60 453
-432 -63 429
-462 -61 411
-490 -59 387
-514 -53 372
-533 -45 357
-549 -35 341
-562 -28 328
-572 -17 318
-585 -8 304
-597 6 297
-604 15 283
-612 26 280
-615 34 275
-620 43 267
-619 50 269
-620 59 264
-622 65 260
-622 70 265
-622 77 262
-622 81 264
-622 85 264
-626 89 256
-630 94 255
-627 99 253
-626 97 252
-628 93 256
-626 91 253
-628 93 248
-631 90 246
-635 92 241
-637 90 244
-637 91 241
-635 93 242
-635 102 247
-629 102 253
-618 105 266
-607 107 278
-597 106 293
-580 86 317
-565 72 332
-564 72 335
-568 79 331
-567 70 331
-547 41 352
-520 -1 369
-489 -48 382
-473 -93 385
-467 -127 369
-470 -151 358
-482 -153 345
-496 -142 336
-515 -145 327
-529 -136 312
-543 -137 302
-549 -134 297
-548 -138 296
-542 -147 301
-533 -156 306
-521 -177 309
-507 -204 306
-492 -221 305
-490 -249 291
-490 -263 271
-491 -279 256
-500 -285 245
-509 -278 237
-521 -279 229
-526 -283 215
-525 -290 209
-524 -306 194
-519 -319 186
-519 -327 169
-520 -345 149
-515 -353 128
-517 -371 99
-517 -384 73
-510 -392 59
-513 -399 39
-508 -406 19
-512 -411 0
-514 -418 -28
-508 -423 -50
-513 -424 -80
-511 -428 -112
-507 -429 -143
-516 -426 -180
-484 -449 -200
-455 -465 -210
-437 -475 -213
-428 -476 -231
-432 -469 -271
-429 -462 -301
-430 -454 -326
-434 -449 -352
-434 -441 -365
-442 -431 -385
-447 -415 -403
-454 -407 -413
-464 -396 -415
-475 -391 -409
-489 -377 -403
-504 -367 -404
-510 -359 -402
-525 -353 -402
-535 -341 -399
-528 -344 -405
-515 -342 -431
-509 -344 -437
-497 -348 -440
-496 -349 -442
-494 -344 -447
-505 -337 -447
-508 -328 -449
-522 -314 -460
-539 -295 -464
-548 -276 -473
-564 -251 -478
-572 -230 -490
-581 -211 -493
-594 -189 -503
-594 -166 -511
-601 -150 -520
-606 -133 -529
-606 -119 -531
-611 -106 -534
-615 -93 -534
-620 -82 -535
-626 -71 -533
-629 -59 -528
-633 -50 -525
-635 -42 -526
-637 -31 -527
-641 -15 -523
-641 -5 -527
-643 8 -530
-642 20 -530
-644 32 -533
-642 44 -536
-638 60 -540
-635 67 -546
-635 78 -547
-627 87 -554
-627 100 -563
-618 112 -568
-612 123 -576
-605 141 -580
-596 151 -589
-588 170 -598
-579 186 -604
-562 214 -614
-545 241 -625
-525 265 -636
-504 279 -646
-487 303 -648
-465 312 -659
-455 335 -656
-467 331 -651
-469 351 -634
-467 370 -624
-483 388 -602
-502 397 -568
-535 409 -528
-557 426 -479
-581 432 -430
-605 436 -381
-600 455 -343
-621 449 -302
-642 437 -245
-673 403 -176
-669 416 -142
-669 412 -113
-728 247 -6
-706 181 127
-662 125 226
-645 100 260
-634 88 274
-630 79 280
-618 57 293
-608 35 302
-607 15 304
-602 -7 299
-605 -28 296
-610 -51 286
-608 -78 270
-614 -100 248
-622 -130 221
-631 -154 188
-641 -182 148
-645 -197 118
-649 -210 77
-657 -221 36
-661 -230 -5
-667 -238 -63
-666 -249 -102
-666 -253 -155
-662 -253 -205
-657 -247 -245
-654 -244 -295
-646 -237 -341
-636 -226 -385
-626 -216 -425
-614 -209 -460
-599 -202 -488
-583 -198 -517
-567 -194 -541
-548 -184 -572
-530 -174 -598
-508 -165 -629
-484 -153 -657
-461 -141 -677
-434 -134 -697
-416 -130 -715
-390 -127 -733
-357 -125 -748
-329 -123 -760
-301 -123 -767
-271 -122 -778
-245 -126 -783
-219 -125 -790
-194 -126 -791
-175 -124 -796
-155 -121 -798
-135 -120 -800
-117 -114 -801
-95 -111 -802
-79 -105 -803
-61 -102 -804
-43 -99 -801
-21 -95 -802
0 -91 -802
15 -92 -790
39 -84 -786
58 -84 -783
85 -83 -779
103 -76 -774
119 -72 -764
138 -64 -760
150 -54 -757
163 -42 -751
183 -29 -746
195 -22 -736
212 -15 -730
225 -8 -724
240 -1 -715
252 1 -705
259 1 -698
264 -2 -693
276 -9 -685
280 -28 -678
281 -45 -672
280 -59 -668
277 -86 -661
276 -113 -655
268 -143 -642
269 -169 -627
275 -186 -612
279 -182 -611
285 -200 -590
298 -236 -552
297 -261 -517
300 -276 -500
298 -295 -478
299 -314 -444
302 -328 -416
306 -345 -377
320 -352 -335
327 -353 -280
337 -358 -221
345 -356 -162
336 -359 -95
334 -347 -52
338 -337 -17
328 -331 29
320 -324 69
313 -312 105
307 -303 129
314 -285 152
314 -270 178
314 -245 197
313 -225 224
315 -196 248
319 -176 262
315 -150 284
317 -126 295
317 -101 310
317 -76 323
322 -58 322
326 -33 328
330 0 332
343 25 326
354 59 317
368 89 307
371 125 298
373 162 294
375 192 287
376 222 271
380 247 262
379 271 245
385 293 227
393 308 206
403 321 182
412 327 154
428 327 130
443 323 99
462 318 60
481 308 27
496 293 -10
514 271 -47
526 241 -79
540 208 -106
548 169 -127
556 135 -141
559 93 -146
558 48 -152
555 5 -156
550 -45 -158
540 -93 -159
521 -143 -161
506 -192 -156
478 -238 -149
447 -290 -141
414 -333 -136
372 -375 -134
327 -412 -127
290 -437 -129
262 -457 -134
229 -477 -149
199 -493 -149
158 -507 -147
112 -523 -144
65 -537 -141
11 -547 -148
-35 -551 -159
-85 -554 -179
-131 -549 -203
-170 -543 -221
-210 -537 -245
-249 -526 -268
-284 -511 -289
-325 -499 -296
-365 -483 -294
-410 -461 -301
-442 -441 -319
-463 -419 -340
-485 -393 -371
-499 -373 -392
-516 -348 -417
-530 -318 -440
-544 -284 -475
-529 -244 -542
-509 -203 -595
-499 -174 -626
-498 -149 -645
-491 -119 -664
-486 -83 -681
-469 -54 -704
-447 -28 -729
-421 -6 -747
-389 13 -765
-359 22 -781
-321 33 -797
-282 34 -810
-239 32 -820
-193 21 -826
-153 1 -829
-105 -31 -823
-68 -81 -810
-38 -138 -783
-28 -198 -751
-27 -251 -714
-29 -297 -677
-32 -329 -649
-36 -358 -615
-53 -384 -580
-67 -404 -549
-84 -424 -518
-104 -442 -482
-129 -456 -448
-162 -468 -410
-195 -475 -377
-236 -476 -332
-279 -476 -295
-323 -465 -262
-369 -451 -225
-413 -429 -199
-451 -406 -177
-485 -387 -160
-514 -362 -153
-540 -338 -137
-564 -312 -129
-588 -286 -121
-614 -260 -108
-633 -228 -102
-650 -199 -89
-664 -176 -78
-677 -144 -72
-691 -112 -65
-702 -79 -64
-706 -51 -56
-714 -23 -50
-721 9 -55
-726 39 -48
-726 67 -51
-725 96 -39
-721 129 -28
-716 154 -19
-709 185 -6
-706 215 -3
-695 245 3
-689 273 10
-674 305 15
-662 326 16
-648 360 21
-634 383 17
-615 413 16
-595 445 7
-574 467 -4
-554 493 -14
-536 515 -24
-514 533 -35
-489 556 -39
-469 569 -48
-443 590 -57
-417 605 -73
-387 617 -87
-363 632 -93
-341 642 -110
-312 654 -123
-289 662 -134
-276 664 -146
-253 670 -150
-226 675 -154
-208 678 -160
-181 680 -165
-160 683 -175
-137 683 -182
-116 682 -191
-95 686 -196
-67 683 -202
-39 679 -210
-13 676 -218
16 669 -222
45 663 -221
82 654 -222
107 645 -220
142 634 -214
180 618 -201
210 606 -189
243 583 -171
282 558 -149
298 547 -100
315 520 -9
316 486 84
313 438 168
312 388 244
311 336 287
320 281 317
335 226 328
352 185 324
346 125 347
324 66 369
303 15 383
281 -35 397
266 -75 394
262 -118 385
260 -147 366
251 -171 358
215 -193 370
167 -197 394
120 -203 411
82 -198 430
27 -172 455
-29 -146 478
-73 -108 496
-110 -74 505
-134 -55 512
-147 -49 511
-166 -74 509
-176 -105 500
-183 -152 477
-184 -210 451
-173 -262 421
-152 -320 375
-122 -360 338
-97 -385 306
-78 -411 278
-58 -418 263
-46 -426 256
-46 -424 255
-41 -420 265
-56 -416 273
-73 -412 278
-90 -408 287
-110 -410 284
-139 -413 280
-163 -416 264
-191 -423 246
-220 -435 225
-245 -448 188
-263 -458 159
-280 -469 125
-295 -475 99
-302 -476 82
-325 -476 65
-344 -468 58
-367 -461 54
-395 -449 55
-413 -432 65
-433 -418 81
-455 -400 97
-477 -380 99
-499 -366 93
-518 -353 90
-537 -344 78
-555 -325 67
-571 -303 66
-592 -288 60
-610 -268 56
-621 -244 49
-635 -229 42
-645 -214 33
-658 -205 15
-665 -198 -6
-669 -194 -25
-670 -196 -46
-667 -198 -68
-666 -202 -86
-662 -209 -107
-665 -197 -119
-670 -193 -135
-678 -180 -140
-680 -166 -143
-687 -156 -143
-692 -142 -141
-694 -135 -144
-698 -124 -147
-701 -114 -156
-701 -110 -165
-705 -105 -174
-706 -98 -186
-705 -97 -200
-704 -90 -217
-705 -86 -227
-703 -82 -238
-701 -88 -249
-698 -91 -256
-692 -94 -265
-693 -104 -275
-687 -111 -278
-683 -118 -283
-678 -128 -282
-676 -136 -279
-674 -138 -275
-669 -159 -261
-660 -180 -253
-654 -193 -241
-650 -207 -222
-645 -219 -199
-644 -226 -171
-638 -230 -148
-633 -240 -119
-632 -247 -91
-620 -252 -69
-614 -259 -41
-606 -270 -22
-602 -273 -4
-591 -276 21
-581 -287 33
-563 -303 43
-540 -322 51
-516 -346 54
-493 -364 56
-471 -380 54
-453 -394 55
-441 -401 60
-426 -409 64
-417 -411 78
-414 -413 88
-410 -409 108
-418 -398 127
-424 -383 154
-420 -370 177
-414 -369 197
-405 -367 208
-401 -365 216
-388 -368 223
-369 -363 246
-345 -352 278
-317 -333 313
-303 -305 353
-299 -275 382
-289 -254 402
-278 -246 413
-251 -246 423
-218 -248 428
-180 -251 430
-146 -250 433
-119 -252 434
-69 -251 433
-16 -246 426
22 -244 422
68 -248 406
115 -246 391
155 -242 377
193 -230 359
222 -218 352
250 -200 342
273 -185 331
293 -170 327
317 -147 317
319 -127 325
327 -108 329
350 -80 313
380 -53 291
397 -7 285
387 41 305
357 89 339
322 142 361
294 193 371
279 231 371
274 259 362
271 285 354
262 311 346
239 345 341
211 377 338
186 416 325
165 439 315
144 463 302
131 482 284
121 502 276
104 514 262
88 536 248
71 551 231
49 564 206
31 587 187
11 602 165
-15 616 136
-37 629 115
-65 638 87
-90 654 56
-116 661 27
-142 664 -6
-170 673 -37
-207 672 -68
-240 669 -96
-275 663 -124
-310 656 -155
-343 642 -184
-375 627 -209
-404 613 -236
-431 597 -251
-462 575 -260
-489 558 -262
-522 531 -258
-556 503 -246
-586 480 -229
-610 451 -220
-636 423 -208
-655 393 -204
-672 364 -204
-687 333 -209
-701 301 -215
-711 267 -223
-720 238 -231
-726 208 -239
-729 181 -249
-733 155 -258
-733 129 -268
-731 101 -275
-731 78 -289
-724 49 -299
-724 23 -298
-720 5 -300
-716 -12 -308
-711 -30 -323
-702 -42 -346
-692 -51 -368
-677 -61 -402
-668 -63 -431
-653 -72 -453
-641 -77 -474
-630 -83 -497
-612 -93 -520
-590 -96 -546
-570 -102 -574
-544 -109 -604
-516 -116 -625
-490 -130 -653
-453 -141 -669
-428 -157 -686
-393 -172 -697
-358 -193 -706
-322 -213 -717
-274 -227 -726
-231 -240 -733
-188 -245 -737
-150 -248 -743
-117 -255 -743
-93 -252 -744
-76 -248 -746
-66 -247 -751
-56 -238 -752
-53 -233 -756
-44 -236 -755
-28 -233 -757
-18 -232 -756
-2 -227 -755
14 -225 -759
27 -227 -754
39 -227 -749
54 -230 -747
65 -232 -739
83 -233 -736
100 -228 -733
128 -223 -729
155 -209 -725
186 -203 -714
220 -191 -700
249 -184 -689
277 -177 -674
301 -169 -657
328 -160 -642
347 -149 -627
366 -143 -609
388 -141 -588
410 -137 -565
428 -136 -541
448 -123 -522
455 -115 -506
468 -107 -500
476 -90 -493
480 -88 -490
483 -76 -486
489 -65 -481
495 -59 -472
508 -50 -457
518 -58 -429
530 -56 -395
541 -51 -360
551 -42 -326
561 -27 -290
569 -17 -251
575 -2 -218
575 14 -186
581 28 -160
582 46 -135
579 64 -120
581 81 -103
573 107 -88
572 129 -70
567 148 -45
558 173 -25
548 193 0
541 215 21
526 238 42
519 254 63
500 279 79
489 298 96
472 320 110
455 339 123
445 356 132
427 372 138
415 389 146
401 403 152
386 419 162
378 423 167
364 431 176
354 438 180
351 442 183
336 452 182
336 461 181
327 463 187
313 463 197
306 462 210
288 458 233
269 444 262
249 445 285
217 435 315
196 415 343
166 403 369
135 382 393
103 351 431
74 329 448
63 311 459
57 288 467
57 271 473
71 263 473
79 254 469
88 249 467
98 242 464
100 228 463
109 213 468
101 197 471
97 176 478
89 161 483
70 131 486
63 109 488
55 87 493
52 64 492
64 48 488
72 40 480
92 35 474
112 34 463
134 32 452
161 36 445
181 38 431
200 42 417
216 40 417
224 45 403
238 52 397
244 56 392
250 61 383
267 69 384
273 76 375
280 86 366
291 98 361
294 110 351
303 128 346
308 144 339
309 171 333
306 202 327
303 230 319
305 260 310
303 280 300
304 294 291
304 319 281
301 330 277
294 348 270
288 369 265
278 383 257
268 408 249
257 426 241
245 449 229
231 480 214
217 505 190
198 536 156
186 569 116
166 596 69
144 628 15
116 649 -45
91 667 -102
55 684 -166
18 687 -214
-24 689 -276
-75 685 -333
-147 669 -380
-269 630 -440
-359 566 -508
-405 489 -580
-450 425 -615
-496 387 -609
-561 360 -556
-640 317 -470
-709 248 -366
-752 163 -269
-768 102 -195
-764 52 -156
-761 11 -136
-754 -23 -126
-746 -63 -115
-735 -95 -96
-723 -131 -72
-705 -166 -55
-684 -196 -35
-663 -228 -25
-644 -261 -18
-624 -287 -11
-599 -313 -19
-578 -339 -20
-557 -363 -28
-554 -369 -50
-555 -368 -61
-560 -373 -76
-555 -375 -81
-546 -385 -76
-541 -388 -80
-532 -397 -74
-524 -402 -79
-519 -404 -89
-510 -414 -93
-505 -421 -111
-496 -427 -122
-492 -432 -137
-487 -433 -155
-482 -438 -162
-480 -433 -172
-494 -425 -187
-500 -416 -207
-505 -413 -236
-500 -412 -259
-496 -410 -280
-494 -411 -299
-485 -411 -305
-485 -411 -315
-481 -410 -323
-480 -409 -332
-478 -401 -349
-470 -400 -370
-468 -389 -403
-461 -380 -438
-460 -363 -468
-454 -350 -490
-458 -340 -505
-454 -331 -518
-457 -319 -534
-451 -308 -548
-446 -299 -568
-440 -281 -588
-430 -271 -607
-423 -251 -629
-415 -235 -647
-412 -215 -661
-411 -197 -675
-410 -183 -681
-413 -174 -689
-415 -158 -695
-417 -136 -700
-431 -115 -703
-437 -92 -704
-453 -60 -705
-466 -35 -701
-479 -10 -697
-493 11 -689
-508 24 -675
-516 36 -668
-527 50 -664
-533 56 -658
-537 63 -656
-539 74 -651
-544 84 -646
-550 100 -642
-556 112 -634
-564 119 -621
-574 131 -612
-573 135 -608
-577 138 -606
-573 145 -608
-576 138 -607
-580 144 -605
-578 146 -603
-578 150 -600
-579 153 -602
-577 159 -600
-579 165 -598
-579 171 -596
-581 175 -592
-583 183 -588
-582 186 -587
-583 197 -584
-581 213 -579
-583 220 -573
-588 223 -565
-590 231 -558
-590 241 -555
-589 248 -552
-588 261 -551
-592 270 -539
-592 278 -528
-601 285 -521
-606 293 -505
-605 298 -499
-606 306 -486
-610 312 -483
-610 313 -482
-609 319 -479
-609 321 -474
-606 321 -472
-615 319 -463
-619 316 -457
-626 316 -448
-630 313 -439
-635 310 -426
-646 308 -410
-668 295 -368
-719 217 -223
-734 152 -96
-733 138 -90
-736 142 -109
-738 130 -116
-737 115 -118
-741 106 -118
-736 101 -127
-739 100 -132
-736 99 -139
-736 98 -141
-736 94 -114
-735 79 -100
-737 71 -104
-740 73 -113
-740 68 -123
-739 67 -124
-736 58 -114
-735 61 -96
-731 60 -70
-727 63 -46
-722 64 -16
-716 70 16
-709 79 44
-697 89 78
-689 103 100
-693 110 89
-701 99 76
-703 88 60
-704 107 54
-708 114 59
-702 116 62
-701 111 77
-700 123 77
-700 114 79
-697 105 88
-695 98 98
-691 106 111
-692 244 58
-697 228 53
-685 274 44
-674 319 29
-662 341 30
-650 370 32
-631 404 30
-627 405 41
-643 350 84
-643 321 128
-642 262 186
-626 211 241
-603 165 288
-580 132 322
-564 120 343
-552 107 357
-538 110 370
-532 112 378
-528 113 387
-518 115 393
-515 105 399
-514 89 405
-512 65 406
-523 45 397
-530 34 388
-545 26 377
-558 26 364
-566 29 354
-586 22 340
-596 20 324
-613 16 309
-628 10 289
-641 0 269
-659 -13 241
-675 -24 210
-686 -41 182
-700 -54 147
-709 -65 120
-717 -80 87
-723 -84 65
-725 -91 39
-734 -101 15
-735 -105 -11
-739 -104 -40
-743 -111 -74
-742 -112 -105
-744 -109 -142
-746 -107 -174
-744 -104 -198
-744 -102 -223
-743 -97 -238
-741 -96 -257
-737 -98 -278
-731 -100 -295
-727 -106 -321
-715 -110 -344
-701 -115 -376
-686 -125 -414
-664 -133 -451
-642 -138 -485
-619 -146 -517
-593 -152 -546
-563 -156 -578
-539 -166 -598
-516 -168 -617
-491 -178 -637
-470 -183 -644
-446 -186 -663
-424 -195 -671
-410 -189 -682
-380 -195 -693
-356 -207 -704
-331 -217 -706
-304 -232 -705
-288 -251 -695
-272 -276 -681
-261 -303 -657
-257 -333 -
