Returned byte 0x48
-361 436 -602
-361 432 -609
-361 429 -612
-364 414 -615
-366 419 -620
-369 412 -623
-369 406 -627
-371 404 -629
-372 394 -635
-374 392 -636
-373 387 -639
-377 381 -642
-374 384 -645
-378 375 -646
-379 373 -650
-381 372 -648
-385 364 -653
-382 360 -656
-385 355 -658
-386 353 -660
-385 353 -663
-386 344 -664
-387 346 -665
-385 342 -666
-389 338 -668
-387 341 -667
-390 327 -671
-389 325 -674
-386 321 -677
-392 312 -683
-387 308 -684
-389 302 -684
-388 296 -690
-386 293 -693
-387 281 -694
-386 280 -698
-385 271 -701
-389 264 -705
-385 261 -709
-380 252 -712
-383 245 -715
-377 246 -718
-381 232 -720
-382 223 -725
-379 217 -727
-378 205 -726
-376 205 -732
-376 195 -733
-372 191 -735
-374 185 -740
-375 173 -739
-372 174 -740
-375 157 -739
-370 161 -743
-376 150 -744
-372 142 -746
-370 143 -749
-369 133 -751
-367 129 -747
-364 126 -753
-365 114 -750
-363 110 -753
-363 100 -755
-361 95 -756
-362 98 -754
-364 87 -756
-360 83 -757
-358 85 -756
-360 72 -754
-355 74 -758
-358 66 -759
-356 56 -755
-353 59 -758
-357 51 -756
-354 46 -758
-356 42 -757
-355 32 -757
-352 32 -757
-351 28 -756
-349 20 -756
-350 18 -760
-350 12 -757
-345 9 -756
-346 2 -753
-347 -3 -753
-344 -2 -758
-343 -9 -754
-341 -13 -755
-340 -18 -754
-344 -29 -753
-339 -27 -753
-341 -36 -752
-338 -41 -751
-333 -39 -752
-334 -52 -747
-331 -52 -752
-331 -60 -750
-328 -69 -747
-327 -67 -750
-329 -75 -746
-328 -79 -746
-323 -85 -748
-327 -95 -743
-319 -95 -741
-320 -99 -740
-320 -107 -737
-318 -105 -735
-319 -116 -735
-317 -116 -735
-317 -125 -732
-317 -130 -727
-311 -130 -729
-316 -138 -726
-316 -139 -723
-311 -142 -728
-314 -152 -720
-311 -149 -720
-312 -157 -718
-312 -165 -714
-306 -163 -715
-309 -172 -711
-307 -179 -710
-302 -180 -711
-302 -191 -704
-300 -192 -703
-299 -203 -697
-296 -202 -695
-289 -206 -697
-297 -214 -691
-294 -216 -692
-291 -223 -690
-292 -227 -682
-284 -223 -686
-285 -235 -680
-280 -238 -679
-277 -240 -680
-278 -250 -670
-278 -250 -673
-273 -258 -666
-270 -261 -661
-269 -263 -662
-270 -273 -658
-267 -274 -655
-266 -276 -655
-267 -285 -648
-261 -283 -653
-260 -292 -643
-257 -294 -638
-255 -294 -643
-256 -300 -631
-251 -305 -630
-249 -310 -631
-253 -313 -623
-250 -317 -624
-246 -319 -617
-246 -320 -615
-244 -324 -614
-250 -332 -605
-248 -333 -607
-244 -336 -599
-243 -338 -592
-241 -343 -596
-242 -349 -588
-238 -348 -585
-237 -348 -583
-235 -358 -580
-231 -356 -579
-230 -363 -573
-230 -363 -571
-226 -365 -570
-227 -367 -562
-226 -370 -561
-227 -375 -555
-224 -381 -549
-221 -380 -551
-221 -384 -544
-220 -386 -542
-217 -389 -543
-219 -392 -532
-215 -393 -536
-219 -394 -530
-218 -396 -525
-212 -396 -530
-213 -401 -520
-211 -400 -519
-207 -406 -515
-214 -409 -510
-206 -409 -511
-215 -413 -502
-213 -411 -496
-212 -413 -496
-218 -420 -484
-217 -421 -483
-220 -425 -477
-223 -427 -469
-221 -426 -471
-223 -431 -461
-225 -429 -458
-225 -432 -454
-232 -435 -443
-228 -437 -443
-233 -441 -432
-233 -447 -426
-232 -445 -427
-235 -446 -418
-235 -446 -419
-237 -444 -414
-240 -452 -405
-238 -450 -411
-240 -452 -404
-241 -450 -405
-239 -450 -404
-242 -455 -395
-240 -450 -399
-239 -454 -392
-240 -457 -387
-234 -456 -390
-239 -458 -382
-235 -458 -382
-234 -459 -381
-238 -461 -374
-231 -461 -374
-232 -461 -368
-233 -464 -368
-233 -462 -363
-235 -468 -355
-229 -466 -358
-236 -471 -351
-233 -468 -348
-233 -468 -351
-236 -472 -336
-234 -470 -344
-237 -474 -337
-235 -471 -333
-232 -469 -336
-237 -474 -329
-235 -472 -328
-241 -473 -326
-249 -469 -316
-243 -474 -319
-246 -473 -309
-251 -477 -304
-248 -477 -307
-251 -475 -292
-247 -477 -296
-246 -477 -287
-253 -483 -278
-251 -482 -282
-251 -480 -270
-252 -482 -265
-251 -483 -262
-254 -482 -251
-251 -482 -254
-250 -487 -244
-254 -486 -244
-250 -484 -242
-255 -487 -234
-255 -483 -232
-255 -485 -232
-257 -483 -223
-253 -484 -231
-260 -483 -223
-257 -482 -226
-254 -483 -225
-263 -485 -214
-260 -484 -217
-258 -487 -209
-262 -483 -198
-261 -484 -205
-268 -481 -195
-265 -485 -189
-267 -482 -186
-274 -484 -175
-271 -482 -175
-276 -482 -167
-280 -479 -163
-278 -480 -164
-288 -479 -152
-287 -475 -150
-291 -475 -140
-300 -474 -127
-296 -474 -127
-304 -472 -116
-303 -470 -109
-309 -468 -104
-316 -463 -83
-317 -464 -84
-320 -459 -72
-322 -458 -57
-313 -460 -58
-319 -457 -38
-315 -457 -38
-322 -451 -21
-327 -446 -8
-322 -448 -9
-319 -447 4
-315 -446 6
-303 -451 7
-303 -443 20
-298 -448 22
-294 -448 30
-289 -448 39
-280 -453 38
-269 -446 52
-261 -445 56
-252 -448 57
-253 -441 71
-241 -447 73
-241 -448 77
-232 -451 80
-224 -448 80
-223 -441 93
-223 -443 95
-223 -439 106
-226 -429 121
-224 -431 124
-231 -418 138
-233 -414 150
-231 -409 159
-235 -396 177
-231 -396 188
-232 -384 200
-233 -378 211
-230 -375 215
-234 -363 235
-233 -357 237
-235 -350 246
-244 -338 263
-246 -339 262
-250 -325 271
-258 -320 279
-257 -313 284
-268 -298 295
-269 -293 300
-268 -285 310
-272 -276 320
-273 -269 320
-279 -251 334
-280 -250 335
-286 -238 342
-286 -228 350
-285 -227 352
-290 -210 360
-288 -204 366
-287 -194 372
-286 -177 382
-287 -172 385
-289 -161 395
-292 -151 394
-290 -145 400
-296 -129 404
-292 -123 410
-296 -112 411
-299 -100 416
-298 -103 418
-303 -87 418
-304 -82 421
-305 -71 424
-310 -55 426
-313 -51 429
-313 -40 429
-313 -34 434
-313 -29 435
-320 -14 433
-322 -8 436
-323 2 434
-322 13 436
-322 15 440
-324 27 439
-325 35 436
-326 40 442
-329 52 437
-332 57 439
-332 65 440
-334 78 439
-333 79 440
-338 93 437
-334 97 436
-334 105 439
-336 119 435
-333 118 437
-337 126 435
-336 133 436
-333 133 436
-341 146 432
-335 150 433
-338 158 430
-340 167 428
-336 160 430
-338 176 429
-338 175 429
-335 178 429
-339 191 427
-336 186 426
-339 194 424
-336 201 422
-335 199 425
-336 209 423
-333 214 422
-334 221 418
-338 228 413
-334 228 416
-334 236 414
-334 239 416
-325 244 416
-335 255 409
-330 251 410
-331 257 409
-329 261 405
-323 260 411
-328 270 404
-325 275 405
-322 279 404
-326 290 394
-323 290 398
-323 297 392
-325 299 388
-324 300 394
-329 306 389
-326 305 388
-329 308 385
-331 315 383
-329 309 385
-329 320 382
-327 317 381
-326 318 384
-330 325 374
-326 325 378
-330 327 374
-330 332 373
-326 331 376
-330 341 369
-328 339 371
-329 343 366
-334 350 360
-327 347 365
-332 355 358
-329 355 357
-324 355 364
-331 364 354
-328 361 353
-329 365 353
-333 370 347
-329 372 347
-330 378 342
-333 379 344
-329 383 345
-336 388 334
-335 387 338
-333 394 330
-334 397 324
-330 395 328
-333 402 319
-332 405 324
-332 410 318
-335 417 307
-331 416 312
-336 422 307
-336 424 301
-339 425 305
-339 431 296
-335 432 295
-334 436 292
-337 443 284
-331 444 290
-337 453 280
-334 454 281
-334 454 279
-338 458 266
-334 457 268
-336 462 264
-332 466 260
-331 466 262
-338 474 253
-334 475 251
-335 477 252
-339 483 245
-337 479 246
-336 487 240
-334 486 238
-334 489 235
-337 493 226
-336 493 227
-339 497 225
-339 502 217
-335 498 223
-339 503 212
-338 503 212
-339 508 206
-344 512 200
-337 514 201
-343 514 193
-342 517 190
-343 520 190
-343 521 178
-341 525 177
-342 529 172
-346 532 164
-345 535 162
-347 541 153
-350 537 148
-351 545 144
-355 548 126
-357 549 127
-357 553 115
-358 555 112
-358 558 110
-359 562 98
-357 561 94
-357 567 88
-359 567 78
-357 574 76
-356 575 65
-355 578 63
-352 579 57
-355 584 40
-348 587 39
-347 589 29
-351 593 19
-342 593 21
-346 597 10
-344 599 9
-340 601 6
-341 602 -8
-339 603 -7
-338 606 -14
-338 606 -23
-329 615 -24
-333 615 -37
-331 612 -40
-330 611 -46
-329 615 -53
-323 617 -49
-328 618 -58
-324 617 -59
-321 620 -65
-324 622 -72
-323 621 -76
-325 619 -78
-326 621 -86
-324 624 -85
-329 622 -97
-324 624 -99
-325 625 -107
-329 626 -118
-323 625 -118
-324 628 -126
-323 628 -133
-322 626 -137
-321 627 -144
-318 631 -149
-318 628 -156
-321 625 -165
-315 632 -164
-320 627 -171
-319 631 -176
-317 630 -177
-322 626 -188
-318 630 -192
-315 629 -203
-317 626 -211
-314 630 -213
-316 629 -226
-315 626 -229
-317 624 -236
-321 620 -250
-319 627 -252
-320 621 -264
-321 617 -275
-317 621 -280
-320 617 -298
-317 613 -306
-317 612 -319
-317 608 -329
-311 608 -340
-317 602 -356
-316 600 -358
-317 602 -367
-320 591 -378
-317 592 -384
-320 587 -391
-318 586 -405
-317 583 -410
-319 575 -423
-324 572 -431
-320 570 -440
-323 560 -451
-320 560 -453
-323 559 -462
-326 553 -470
-326 549 -476
-323 542 -490
-324 539 -496
-326 531 -509
-327 520 -520
-324 519 -531
-328 505 -542
-324 496 -558
-326 490 -566
-325 476 -582
-322 475 -584
-325 468 -595
-327 462 -597
-327 456 -603
-331 447 -615
-329 445 -617
-330 437 -623
-337 422 -630
-331 421 -638
-337 406 -646
-335 400 -653
-340 388 -662
-345 367 -668
-341 366 -676
-345 352 -678
-348 342 -687
-346 339 -688
-348 325 -697
-349 316 -700
-354 308 -708
-355 292 -709
-352 290 -714
-354 278 -720
-352 270 -720
-350 264 -723
-354 252 -727
-354 247 -729
-357 237 -735
-357 228 -736
-356 229 -737
-356 211 -740
-358 202 -742
-361 195 -743
-358 179 -745
-358 174 -746
-358 163 -751
-354 160 -752
-353 151 -755
-355 136 -756
-352 130 -758
-355 119 -757
-355 107 -758
-352 101 -759
-353 86 -762
-349 83 -765
-346 70 -762
-345 59 -763
-339 56 -764
-339 44 -764
-336 37 -766
-334 31 -765
-333 17 -766
-327 12 -767
-324 3 -766
-322 -7 -764
-317 -12 -769
-319 -24 -766
-313 -26 -764
-308 -37 -767
-308 -47 -763
-298 -49 -764
-300 -58 -763
-296 -64 -761
-290 -70 -760
-290 -81 -757
-285 -83 -757
-287 -91 -755
-283 -96 -754
-278 -99 -757
-278 -109 -754
-278 -114 -753
-275 -119 -750
-278 -129 -745
-276 -129 -743
-276 -138 -741
-271 -142 -741
-272 -144 -739
-273 -158 -734
-271 -160 -736
-272 -164 -730
-270 -172 -727
-270 -170 -728
-271 -180 -720
-268 -184 -723
-265 -184 -723
-265 -195 -714
-266 -198 -715
-264 -204 -710
-264 -208 -709
-261 -207 -709
-264 -214 -705
-259 -217 -703
-261 -222 -700
-261 -229 -694
-260 -225 -695
-261 -232 -692
-258 -234 -691
-256 -234 -695
-255 -244 -686
-252 -245 -685
-250 -251 -681
-252 -255 -675
-245 -255 -678
-247 -265 -673
-242 -269 -673
-240 -269 -669
-243 -277 -664
-241 -276 -666
-237 -281 -657
-234 -285 -656
-232 -287 -658
-229 -296 -647
-223 -297 -646
-222 -304 -643
-222 -310 -636
-218 -310 -638
-216 -317 -634
-214 -317 -630
-212 -323 -631
-211 -326 -620
-210 -329 -623
-207 -333 -618
-209 -338 -612
-203 -338 -614
-201 -343 -608
-200 -347 -605
-195 -348 -603
-198 -360 -589
-195 -355 -596
-194 -360 -588
-194 -365 -578
-189 -364 -583
-190 -371 -574
-186 -374 -573
-188 -379 -566
-185 -384 -559
-179 -383 -559
-184 -389 -550
-178 -392 -547
-178 -393 -546
-181 -401 -534
-176 -401 -535
-174 -406 -531
-176 -406 -521
-169 -410 -522
-172 -413 -513
-169 -413 -513
-168 -416 -509
-171 -421 -499
-163 -420 -502
-163 -424 -495
-165 -423 -492
-157 -428 -491
-162 -431 -480
-157 -433 -475
-160 -436 -473
-160 -442 -462
-156 -439 -469
-158 -440 -459
-156 -444 -457
-154 -445 -460
-156 -451 -447
-155 -448 -448
-157 -451 -442
-157 -450 -436
-154 -452 -440
-157 -454 -431
-156 -457 -426
-152 -461 -421
-160 -463 -410
-156 -461 -413
-161 -466 -404
-160 -464 -403
-159 -465 -400
-164 -467 -391
-162 -468 -390
-167 -472 -382
-166 -470 -378
-165 -470 -380
-165 -472 -373
-165 -476 -368
-168 -477 -366
-172 -483 -353
-172 -477 -354
-174 -483 -345
-177 -482 -343
-173 -483 -342
-179 -486 -330
-177 -483 -325
-180 -489 -321
-184 -491 -307
-181 -489 -310
-180 -489 -300
-184 -489 -294
-184 -493 -290
-187 -494 -275
-186 -495 -271
-187 -492 -262
-191 -493 -245
-188 -493 -249
-195 -493 -237
-193 -495 -231
-197 -496 -227
-203 -498 -215
-201 -493 -216
-204 -498 -204
-204 -496 -200
-203 -496 -202
-208 -497 -188
-206 -497 -187
-213 -496 -176
-218 -491 -164
-215 -495 -162
-221 -495 -154
-224 -494 -148
-224 -497 -150
-225 -494 -138
-224 -492 -140
-227 -493 -136
-230 -492 -131
-222 -492 -134
-227 -493 -126
-224 -491 -129
-229 -491 -128
-231 -492 -119
-228 -491 -124
-230 -490 -118
-235 -490 -114
-233 -488 -121
-243 -488 -113
-244 -487 -117
-250 -487 -108
-254 -486 -105
-252 -485 -108
-261 -485 -98
-257 -481 -97
-261 -481 -91
-263 -480 -81
-257 -479 -84
-256 -478 -72
-254 -479 -66
-244 -485 -70
-245 -484 -59
-234 -484 -57
-228 -486 -55
-222 -483 -46
-214 -484 -47
-209 -485 -39
-203 -480 -36
-199 -485 -33
-200 -484 -21
-193 -482 -15
-209 -478 -6
-210 -473 7
-213 -473 13
-219 -467 31
-211 -466 42
-208 -462 50
-219 -449 75
-221 -448 86
-222 -439 110
-222 -430 130
-220 -430 141
-222 -416 161
-225 -409 167
-225 -408 174
-229 -400 182
-228 -406 179
-232 -395 189
-234 -393 194
-236 -391 198
-243 -380 211
-246 -379 210
-250 -369 225
-258 -358 233
-258 -359 240
-262 -348 251
-264 -339 259
-268 -333 269
-277 -318 281
-273 -316 279
-275 -305 291
-276 -301 296
-273 -299 298
-283 -280 312
-288 -277 316
-285 -267 324
-286 -255 334
-286 -251 337
-293 -232 348
-294 -224 353
-297 -217 360
-299 -201 366
-300 -190 371
-304 -181 382
-308 -170 384
-307 -167 391
-309 -148 400
-308 -138 400
-312 -131 406
-316 -116 409
-313 -110 413
-320 -95 419
-321 -85 417
-318 -80 422
-323 -64 430
-323 -56 427
-323 -50 428
-326 -31 434
-323 -31 434
-325 -18 437
-327 -9 441
-325 1 442
-331 20 442
-328 23 441
-330 34 444
-329 46 445
-331 47 446
-332 65 444
-333 68 448
-334 76 446
-337 89 447
-329 88 445
-334 101 445
-329 108 443
-329 114 448
-335 130 444
-331 128 444
-337 141 442
-335 147 443
-334 153 438
-338 169 434
-337 169 438
-338 180 432
-339 190 429
-336 193 433
-337 205 429
-335 212 428
-333 220 425
-339 230 422
-335 232 423
-338 239 420
-335 246 411
-334 254 417
-336 264 410
-330 269 409
-329 280 405
-328 289 400
-322 289 409
-324 302 400
-321 308 396
-322 314 393
-323 327 388
-317 327 389
-317 341 384
-315 344 378
-310 348 380
-307 364 369
-302 367 369
-302 378 361
-298 386 357
-290 388 360
-296 402 348
-294 409 343
-293 412 339
-290 424 328
-287 425 333
-286 433 327
-281 438 321
-278 441 325
-276 452 310
-272 458 308
-270 461 304
-271 470 290
-267 472 295
-269 476 288
-267 479 285
-268 483 282
-265 489 269
-262 493 271
-259 498 264
-263 504 253
-258 505 255
-258 513 243
-256 518 242
-256 521 239
-259 530 226
-257 528 226
-258 537 216
-256 540 209
-258 543 205
-260 548 192
-257 550 190
-258 556 183
-265 559 167
-254 562 169
-262 565 159
-264 571 153
-263 572 149
-273 577 136
-270 579 134
-272 581 124
-280 587 110
-280 588 108
-281 591 95
-283 597 89
-279 601 79
-277 605 64
-275 606 65
-274 611 53
-268 611 46
-266 611 44
-268 617 31
-265 619 33
-264 619 26
-261 622 16
-253 623 16
-251 628 4
-247 631 4
-241 631 1
-243 634 -13
-233 634 -14
-231 633 -22
-228 642 -30
-225 640 -25
-224 641 -42
-221 643 -43
-220 642 -49
-225 644 -58
-223 644 -56
-218 647 -64
-220 649 -69
-216 650 -69
-219 646 -81
-216 647 -81
-217 650 -89
-218 646 -98
-214 648 -95
-211 653 -104
-213 651 -105
-210 654 -110
-214 655 -122
-212 653 -119
-211 654 -124
-211 652 -129
-211 654 -128
-213 654 -135
-210 657 -134
-211 653 -141
-214 652 -154
-210 653 -153
-210 652 -162
-210 653 -163
-206 653 -164
-212 655 -175
-208 655 -172
-209 654 -178
-210 651 -184
-209 654 -180
-214 653 -192
-212 650 -192
-214 655 -195
-218 651 -201
-216 654 -197
-218 650 -204
-217 651 -208
-214 652 -208
-222 652 -217
-219 652 -217
-220 650 -217
-222 648 -229
-220 650 -227
-224 646 -242
-224 647 -248
-224 646 -256
-234 640 -267
-231 642 -269
-234 644 -277
-239 642 -279
-237 642 -279
-244 636 -290
-243 637 -291
-246 636 -298
-248 631 -309
-249 630 -314
-253 628 -326
-248 629 -333
-254 623 -339
-257 619 -356
-259 616 -361
-263 612 -368
-268 609 -380
-268 608 -383
-273 602 -396
-278 604 -402
-280 597 -407
-290 586 -417
-290 591 -422
-295 581 -429
-301 577 -438
-299 575 -443
-310 564 -451
-312 562 -455
-321 558 -466
-330 548 -475
-331 547 -477
-337 538 -491
-341 532 -497
-351 525 -504
-355 514 -516
-356 508 -524
-361 500 -534
-360 491 -544
-361 483 -549
-363 475 -567
-363 461 -574
-361 455 -585
-364 441 -597
-358 437 -606
-356 427 -620
-354 414 -633
-348 405 -642
-347 390 -652
-343 379 -664
-344 369 -670
-344 359 -682
-339 353 -684
-339 340 -691
-340 332 -696
-335 324 -703
-335 310 -711
-333 303 -717
-334 293 -717
-330 284 -721
-324 280 -732
-328 265 -735
-326 260 -741
-323 253 -742
-326 237 -745
-319 236 -749
-320 228 -752
-320 220 -752
-312 218 -754
-313 205 -756
-310 200 -764
-310 193 -763
-308 183 -769
-306 182 -768
-305 170 -772
-306 166 -772
-302 161 -774
-304 151 -774
-300 151 -774
-298 143 -780
-298 137 -777
-294 138 -781
-291 126 -783
-291 120 -785
-286 115 -784
-287 105 -780
-283 103 -789
-283 91 -786
-278 89 -785
-277 87 -789
-277 77 -786
-278 80 -788
-275 71 -788
-278 61 -790
-270 61 -789
-270 50 -787
-266 49 -790
-262 43 -788
-264 32 -791
-260 26 -792
-262 17 -790
-257 10 -790
-254 13 -793
-255 -2 -787
-251 -2 -787
-250 -11 -788
-251 -20 -784
-249 -22 -787
-249 -33 -787
-245 -35 -783
-244 -39 -785
-247 -55 -780
-245 -57 -777
-241 -62 -777
-242 -69 -775
-236 -68 -776
-240 -82 -774
-237 -86 -774
-233 -94 -769
-238 -103 -767
-229 -104 -765
-231 -118 -763
-231 -120 -761
-227 -121 -762
-229 -135 -757
-228 -133 -754
-226 -141 -753
-228 -148 -749
-222 -147 -750
-224 -158 -747
-217 -159 -746
-219 -163 -744
-218 -173 -739
-215 -177 -736
-214 -182 -736
-215 -190 -730
-207 -192 -731
-211 -200 -727
-210 -205 -724
-209 -210 -721
-210 -220 -714
-205 -217 -715
-207 -225 -708
-204 -232 -707
-203 -235 -706
-202 -242 -698
-200 -244 -696
-201 -251 -691
-199 -258 -688
-196 -260 -689
-196 -269 -679
-193 -269 -681
-190 -274 -677
-198 -284 -666
-192 -287 -668
-195 -293 -657
-188 -297 -653
-190 -305 -648
-188 -315 -642
-184 -312 -641
-186 -321 -637
-183 -323 -632
-183 -326 -629
-184 -335 -617
-185 -339 -615
-182 -344 -608
-180 -349 -601
-179 -352 -601
-184 -361 -590
-181 -364 -586
-177 -369 -580
-179 -377 -570
-175 -377 -569
-172 -382 -561
-172 -386 -555
-168 -388 -553
-171 -397 -544
-167 -395 -542
-166 -402 -537
-172 -408 -527
-167 -406 -525
-166 -409 -514
-167 -413 -507
-165 -416 -506
-167 -424 -496
-163 -424 -493
-164 -430 -486
-166 -432 -481
-163 -433 -483
-167 -435 -474
-164 -435 -471
-163 -438 -470
-168 -442 -459
-163 -440 -462
-166 -445 -453
-167 -441 -446
-165 -447 -451
-168 -449 -439
-167 -449 -439
-165 -452 -432
-171 -454 -424
-166 -453 -430
-170 -456 -425
-169 -454 -427
-168 -455 -424
-171 -460 -417
-170 -457 -420
-170 -459 -414
-173 -460 -409
-165 -462 -412
-170 -463 -404
-171 -464 -402
-169 -461 -403
-172 -466 -398
-167 -462 -405
-167 -469 -391
-170 -468 -387
-172 -469 -384
-176 -473 -371
-180 -474 -368
-182 -473 -364
-182 -479 -354
-184 -477 -357
-186 -480 -342
-187 -478 -342
-186 -485 -334
-186 -480 -323
-184 -486 -326
-182 -485 -323
-179 -483 -323
-175 -488 -326
-172 -487 -319
-171 -488 -323
-167 -490 -321
-164 -490 -314
-159 -488 -316
-154 -491 -312
-146 -491 -314
-142 -490 -313
-138 -495 -302
-131 -492 -305
-126 -494 -299
-111 -494 -297
-100 -495 -295
-97 -496 -283
-86 -496 -283
-77 -498 -279
-77 -499 -268
-71 -498 -270
-66 -502 -258
-63 -502 -248
-54 -498 -253
-55 -504 -237
-47 -499 -237
-48 -500 -230
-49 -502 -221
-41 -500 -225
-40 -505 -219
-39 -502 -218
-34 -502 -218
-35 -503 -208
-31 -504 -205
-35 -501 -197
-41 -502 -185
-34 -503 -187
-39 -503 -168
-40 -504 -162
-41 -503 -149
-46 -502 -139
-46 -504 -143
-45 -503 -132
-39 -504 -132
-35 -502 -133
-38 -504 -117
-32 -502 -120
-31 -501 -116
-29 -499 -102
-26 -499 -96
-33 -496 -83
-34 -499 -79
-31 -497 -73
-37 -494 -60
-33 -493 -60
-35 -493 -48
-39 -493 -42
-36 -493 -39
-47 -486 -20
-50 -488 -14
-55 -485 -5
-59 -483 10
-61 -481 12
-66 -479 26
-70 -478 27
-72 -481 30
-78 -475 44
-84 -474 50
-88 -470 56
-91 -469 69
-94 -469 68
-100 -461 81
-105 -462 85
-106 -460 90
-116 -453 101
-121 -456 101
-123 -450 110
-130 -449 115
-129 -449 111
-135 -443 122
-136 -445 123
-142 -441 129
-145 -436 138
-145 -434 139
-154 -428 151
-160 -428 156
-165 -424 166
-175 -413 183
-178 -411 183
-184 -403 192
-188 -398 198
-186 -399 197
-192 -395 208
-195 -395 207
-196 -388 212
-199 -384 219
-196 -384 219
-201 -380 224
-202 -378 224
-201 -381 228
-208 -367 240
-209 -372 240
-209 -367 245
-215 -357 252
-211 -360 248
-213 -353 256
-216 -351 259
-215 -350 262
-220 -342 268
-217 -345 270
-219 -342 277
-218 -338 277
-218 -333 278
-222 -328 286
-221 -329 289
-220 -321 293
-225 -313 302
-225 -317 301
-225 -308 307
-227 -304 310
-226 -307 311
-227 -297 319
-225 -298 314
-223 -296 321
-223 -286 323
-220 -297 325
-220 -289 327
-221 -289 331
-219 -286 328
-222 -276 335
-220 -283 336
-220 -274 340
-221 -272 340
-219 -277 340
-223 -267 349
-224 -266 348
-222 -260 353
-223 -252 357
-219 -257 354
-223 -250 359
-221 -252 361
-220 -250 360
-223 -240 364
-224 -241 368
-228 -238 370
-228 -232 374
-223 -233 372
-228 -224 374
-229 -222 379
-227 -221 383
-234 -208 388
-230 -213 383
-234 -205 388
-232 -202 387
-233 -204 389
-237 -193 397
-236 -195 395
-239 -185 401
-239 -181 404
-236 -185 401
-239 -177 404
-237 -171 407
-237 -174 407
-242 -163 411
-237 -168 411
-239 -158 411
-241 -159 413
-237 -161 415
-244 -149 419
-243 -147 420
