Header Lines
Date	mSecs Since Epoch	Roll	Pitch	Heading	Roll rate	Pitch rate	Heading rate	Track	Speed over ground	Rudder Demand	MainSail Demand	Jib Demand	Latitude	Longitude
060914-103258.831 1409999578831	1.275348	-2.684721	-102.234116	-0.083007	0.101358	0.587463	0.000000	0.000000	65.590515	0.000000	0.000000	0.000000	0.000000
060914-103258.851 1409999578851	1.270513	-2.685418	-102.230484	-0.057496	-0.096127	-0.127316	0.000000	0.000000	65.590515	0.000000	0.000000	0.000000	0.000000
060914-103258.871 1409999578871	1.270513	-2.685418	-102.230484	-0.057496	-0.096127	-0.127316	0.000000	0.000000	65.590515	0.000000	0.000000	0.000000	0.000000
060914-103258.891 1409999578891	1.273221	-2.683192	-102.217262	-0.077188	0.086769	0.589848	0.000000	0.000000	65.562370	0.000000	0.000000	0.000000	0.000000
060914-103258.911 1409999578911	1.273221	-2.683192	-102.217262	-0.077188	0.086769	0.589848	0.000000	0.000000	65.562370	0.000000	0.000000	0.000000	0.000000
060914-103258.931 1409999578931	1.269023	-2.677140	-102.198914	0.104696	0.224128	0.497818	0.000000	0.000000	65.651955	0.000000	0.000000	0.000000	0.000000
060914-103258.951 1409999578951	1.269023	-2.677140	-102.198914	0.104696	0.224128	0.497818	0.000000	0.000000	65.651955	0.000000	0.000000	0.000000	0.000000
060914-103258.971 1409999578971	1.270207	-2.676033	-102.188301	0.023566	-0.078008	0.231266	0.000000	0.000000	65.651955	0.000000	0.000000	0.000000	0.000000
060914-103258.991 1409999578991	1.270207	-2.676033	-102.188301	0.023566	-0.078008	0.231266	0.000000	0.000000	65.646523	0.000000	0.000000	0.000000	0.000000
060914-103259.011 1409999579011	1.271464	-2.675308	-102.198235	0.234507	-0.073418	-0.644207	0.000000	0.000000	65.646523	0.000000	0.000000	0.000000	0.000000
060914-103259.031 1409999579031	1.271464	-2.675308	-102.198235	0.234507	-0.073418	-0.644207	0.000000	0.000000	65.539108	0.000000	0.000000	0.000000	0.000000
060914-103259.051 1409999579051	1.275450	-2.671009	-102.211876	0.243843	0.240713	-0.351429	0.000000	0.000000	65.539108	0.000000	0.000000	0.000000	0.000000
060914-103259.071 1409999579071	1.275450	-2.671009	-102.211876	0.243843	0.240713	-0.351429	0.000000	0.000000	65.539108	0.000000	0.000000	0.000000	0.000000
060914-103259.091 1409999579091	1.274807	-2.666511	-102.221718	-0.137009	0.059187	-0.366688	0.000000	0.000000	65.551735	0.000000	0.000000	0.000000	0.000000
