0.000000	0.000000	0.000000	0.000000
0.010000	0.000000	0.000000	0.000000
0.020000	0.000000	0.000000	0.000000
0.030000	0.000000	0.000000	0.000000
0.040000	0.000000	0.000000	0.000000
0.050000	0.000000	0.000000	0.000000
0.060000	0.000000	0.000000	0.000000
0.070000	0.000000	0.000000	0.000000
0.080000	0.000000	0.000000	0.000000
0.090000	0.000000	0.000000	0.000000
0.100000	0.000000	0.000000	0.000000
0.110000	0.000000	0.000000	0.000000
0.120000	0.000000	0.000000	0.000000
0.130000	0.000000	0.000000	0.000000
0.140000	0.000000	0.000000	0.000000
0.150000	0.000000	0.000000	0.000000
0.160000	0.000000	0.000000	0.000000
0.170000	0.000000	0.000000	0.000000
0.180000	0.000000	0.000000	0.000000
0.190000	0.000000	0.000000	0.000000
0.200000	0.000000	0.000000	0.000000
0.210000	0.000000	0.000000	0.000000
0.220000	0.000000	0.000000	0.000000
0.230000	0.000000	0.000000	0.000000
0.240000	0.000000	0.000000	0.000000
0.250000	0.000000	0.000000	0.000000
0.260000	0.000000	0.000000	0.000000
0.270000	0.000000	0.000000	0.000000
0.280000	0.000000	0.000000	0.000000
0.290000	0.000000	0.000000	0.000000
0.300000	0.000000	0.000000	0.000000
0.310000	0.000000	0.000000	0.000000
0.320000	0.000000	0.000000	0.000000
0.330000	0.000000	0.000000	0.000000
0.340000	0.000000	0.000000	0.000000
0.350000	0.000000	0.000000	0.000000
0.360000	0.000000	0.000000	0.000000
0.370000	0.000000	0.000000	0.000000
0.380000	0.000000	0.000000	0.000000
0.390000	0.000000	0.000000	0.000000
0.400000	0.000000	0.000000	0.000000
0.410000	0.000000	0.000000	0.000000
0.420000	0.000000	0.000000	0.000000
0.430000	0.000000	0.000000	0.000000
0.440000	0.000000	0.000000	0.000000
0.450000	0.000000	0.000000	0.000000
0.460000	0.000000	0.000000	0.000000
0.470000	0.000000	0.000000	0.000000
0.480000	0.000000	0.000000	0.000000
0.490000	0.000000	0.000000	0.000000
0.500000	0.000000	0.000000	0.000000
0.510000	0.000000	0.000000	0.000000
0.520000	0.000000	0.000000	0.000000
0.530000	0.000000	0.000000	0.000000
0.540000	0.000000	0.000000	0.000000
0.550000	0.000000	0.000000	0.000000
0.560000	0.000000	0.000000	0.000000
0.570000	0.000000	0.000000	0.000000
0.580000	0.000000	0.000000	0.000000
0.590000	0.000000	0.000000	0.000000
0.600000	0.000000	0.000000	0.000000
0.610000	0.000000	0.000000	0.000000
0.620000	0.000000	0.000000	0.000000
0.630000	0.000000	0.000000	0.000000
0.640000	0.000000	0.000000	0.000000
0.650000	0.000000	0.000000	0.000000
0.660000	0.000000	0.000000	0.000000
0.670000	0.000000	0.000000	0.000000
0.680000	0.000000	0.000000	0.000000
0.690000	0.000000	0.000000	0.000000
0.700000	0.000000	0.000000	0.000000
0.710000	0.000000	0.000000	0.000000
0.720000	0.000000	0.000000	0.000000
0.730000	0.000000	0.000000	0.000000
0.740000	0.000000	0.000000	0.000000
0.750000	0.000000	0.000000	0.000000
0.760000	0.000000	0.000000	0.000000
0.770000	0.000000	0.000000	0.000000
0.780000	0.000000	0.000000	0.000000
0.790000	0.000000	0.000000	0.000000
0.800000	0.000000	0.000000	0.000000
0.810000	0.000000	0.000000	0.000000
0.820000	0.000000	0.000000	0.000000
0.830000	0.000000	0.000000	0.000000
0.839999	0.000000	0.000000	0.000000
0.849999	0.000000	0.000000	0.000000
0.859999	0.000000	0.000000	0.000000
0.869999	0.000000	0.000000	0.000000
0.879999	0.000000	0.000000	0.000000
0.889999	0.000000	0.000000	0.000000
0.899999	0.000000	0.000000	0.000000
0.909999	0.000000	0.000000	0.000000
0.919999	0.000000	0.000000	0.000000
0.929999	0.000000	0.000000	0.000000
0.939999	0.000000	0.000000	0.000000
0.949999	0.000000	0.000000	0.000000
0.959999	0.000000	0.000000	0.000000
0.969999	0.000000	0.000000	0.000000
0.979999	0.000000	0.000000	0.000000
0.989999	0.000000	0.000000	0.000000
0.999999	0.000000	0.000000	0.000000
1.009999	0.100000	10.000000	10.000000
1.019999	0.399000	29.900000	10.000000
1.029999	0.693010	29.400999	10.000000
1.039999	0.978100	28.508989	10.000000
1.049999	1.254459	27.635880	10.000000
1.059999	1.522352	26.789343	10.000000
1.069999	1.782039	25.968731	10.000000
1.079999	2.033772	25.173256	10.000000
1.089999	2.277793	24.402149	10.000000
1.099999	2.514340	23.654663	10.000000
1.109999	2.743641	22.930073	10.000000
1.119999	2.965917	22.227680	10.000000
1.129999	3.181385	21.546801	10.000000
1.139999	3.390253	20.886780	10.000000
1.149999	3.592723	20.246977	10.000000
1.159999	3.788990	19.626772	10.000000
1.169999	3.979246	19.025562	10.000000
1.179999	4.163674	18.442772	10.000000
1.189999	4.342452	17.877834	10.000000
1.199999	4.515754	17.330200	10.000000
1.209999	4.683748	16.799343	10.000000
1.219999	4.846595	16.284744	10.000000
1.229999	5.004455	15.785910	10.000000
1.239999	5.157478	15.302355	10.000000
1.249999	5.305814	14.833612	10.000000
1.259999	5.449606	14.379230	10.000000
1.269999	5.588994	13.938765	10.000000
1.279999	5.724112	13.511793	10.000000
1.289999	5.855091	13.097899	10.000000
1.299999	5.982058	12.696685	10.000000
1.309999	6.105135	12.307759	10.000000
1.319999	6.224443	11.930748	10.000000
1.329999	6.340096	11.565287	10.000000
1.339999	6.452206	11.211018	10.000000
1.349999	6.560882	10.867601	10.000000
1.359999	6.666229	10.534706	10.000000
1.369999	6.768349	10.212007	10.000000
1.379999	6.867341	9.899192	10.000000
1.389999	6.963301	9.595961	10.000000
1.399999	7.056321	9.302017	10.000000
1.409999	7.146492	9.017077	10.000000
1.419999	7.233900	8.740868	10.000000
1.429999	7.318631	8.473117	10.000000
1.439999	7.400767	8.213569	10.000000
1.449999	7.480387	7.961971	10.000000
1.459999	7.557568	7.718080	10.000000
1.469999	7.632384	7.481659	10.000000
1.479999	7.704909	7.252481	10.000000
1.489999	7.775213	7.030322	10.000000
1.499999	7.843362	6.814969	10.000000
1.509999	7.909424	6.606212	10.000000
1.519999	7.973463	6.403851	10.000000
1.529999	8.035540	6.207689	10.000000
1.539999	8.097286	6.174692	10.000000
1.549999	8.158696	6.141008	10.000000
1.559999	8.219730	6.103410	10.000000
